title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Recommendations for amendments to the Internal revenue code	American Institute of Accountants. Committee on Federal Taxation. United States. Congress. Joint Committee on Internal Revenue Taxation.	Committee on Federal Taxation American Institute of Accountants	1956		google	UIUC	https://catalog.hathitrust.org/Record/102225505	Limited View
School boards plan for civil defense	National School Boards Association. Lamers, William M. (William Mathias), 1900- United States. Office of Civil Defense.		1965		google	UIUC	https://catalog.hathitrust.org/Record/102225572	Limited View
Orchard spraying in the Pacific Northwest	Retan, Arthur H. United States. Dept. of Agriculture. Washington State University. Extension Service. University of Idaho. Cooperative Extension Service. Oregon State University. Extension Service.	Cooperative Extension of Washington State University, Oregon State University, University of Idaho, and U.S. Dept. of Agriculture,	1984		google	UIUC	https://catalog.hathitrust.org/Record/102225577	Limited View
Small lumber companies in western Oregon	Ho, Franklin Yen Hui, 1922- United States. Congress. Senate. Committee on Small Business.	U.S. Govt. Print. Off.,	1963		google	UIUC	https://catalog.hathitrust.org/Record/102225606	Limited View
Mining laws and forms	California. Congdon, H. B. United States. Supreme Court.	H.H. Bancroft and Company,	1863		google	UIUC	https://catalog.hathitrust.org/Record/102225620	Full View
Livestock and meat statistics, 1970-92	Cochran, Pauline United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1994		google	UIUC	https://catalog.hathitrust.org/Record/102225797	Limited View
Water - a resource in demand	Symposium on Future Climate and Potential Impacts on Natural Resource Management (1982 : College Station, Tex.) Miller, W. Frank. United States. Cooperative State Research Service.	Mississippi Agricultural and Forestry Experiment Station, Mississippi State University],	1983		google	UIUC	https://catalog.hathitrust.org/Record/102225983	Limited View
Limestones and dolomites in the St. Louis area	Hinchey, Norman Shreve, 1903- Calhoun, W. A. (Willis A.), author. Fisher, R. B. (Robert Burns), author. United States. Bureau of Mines.		1947		google	UIUC	https://catalog.hathitrust.org/Record/102226131	Limited View
Teaching for transfer of learning	Thomas, R. (Ruth) National Center for Research in Vocational Education (U.S.)	National Center for Research in Vocational Education, University of California at Berkeley ; Available from the National Center for Research in Vocational Education, Materials Distribution Service, Western Illinois University,	1992		google	UIUC	https://catalog.hathitrust.org/Record/102226139	Limited View
Watershed management workshop for the James, Vermillion, and Big Sioux rivers	Milewski, Craig L. Wyman, S. Berry, Charles R. South Dakota Agricultural Experiment Station. United States. Dept. of Agriculture.	Agricultural Experiment Station, South Dakota State University : U.S. Dept. of Agriculture,	1995		google	UIUC	https://catalog.hathitrust.org/Record/102226207	Limited View
Studies in the Hohokam community of Marana	Brooks, Dan. Rice, Glen. United States. Bureau of Reclamation. Lower Colorado Region. Arizona State University. Office of Cultural Resource Management.	The Office ; Available from N.T.I.S.,	1987		google	UIUC	https://catalog.hathitrust.org/Record/102226262	Limited View
United States Public Health Service Milk Ordinance ...	Illinois. Dept. of Public Health. United States. Bureau of Dairy Industry. United States. Public Health Service.	Illinois Dept. of Public Health,	1941		google	UIUC	https://catalog.hathitrust.org/Record/102226390	Limited View
Petition for adoption of transmission standards for color television, before the Federal Communications Commission, Washington D.C.	National Television System Committee. United States. Federal Communications Commission.		1953		google	UIUC	https://catalog.hathitrust.org/Record/102226427	Limited View
Morphology of three imported Aphthona flea beetles used as biological control agents of leafy spurge	McDaniel, Burruss. Scholes, C. Clay, S. H. United States. Dept. of Agriculture. South Dakota Agricultural Experiment Station.	Agricultural Experiment Station, South Dakota State University : U.S. Dept. of Agriculture,	1992		google	UIUC	https://catalog.hathitrust.org/Record/102226479	Limited View
Teacher's manual for The biology of flight	Fitzpatrick, Frederick Linder, 1900- Stiles, Karl Amos, 1897-1968. Institute of the Aeronautical Sciences (U.S.) United States. Civil Aeronautics Administration. Columbia University. Teachers College. Aviation Education Research Group.	Macmillan,	1942		google	UIUC	https://catalog.hathitrust.org/Record/102226630	Limited View
A Course in astrophysics and stellar astronomy	Mikhaĭlov, A. A. (Aleksandr Aleksandrovich) United States. National Aeronautics and Space Administration.	Israel Program for Scientific Translations,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102226633	Limited View
Rangeland leasing markets in South Dakota	Cole, John. Beutler, Martin K. Janssen, Larry. South Dakota Agricultural Experiment Station. United States. Dept. of Agriculture.	Agricultural Experiment Station, South Dakota State University : U.S. Dept. of Agriculture,	1992		google	UIUC	https://catalog.hathitrust.org/Record/102226641	Limited View
Ohio agricultural statistics, 1980-1983	United States. Dept. of Agriculture. Ohio Agricultural Research and Development Center. Ohio Crop Reporting Service.	Ohio Agricultural Research and Development Center,	1986		google	UIUC	https://catalog.hathitrust.org/Record/102226656	Limited View
Proceedings of the Fifteenth Regional Extension Grain Marketing Conference	Regional Extension Grain Marketing Conference (15th : 1967 : Minneapolis, Minn., and Duluth, Minn.) United States. Dept. of Agriculture. University of Minnesota. Agricultural Extension Service.	The Service?,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102226657	Limited View
Solid waste management	Hart, Samuel A. United States. Solid Wastes Program.	U.S. Dept. of Health, Education, and Welfare, Consumer Protection and Environmental Health Service, Environmental Control Administration, Solid Wastes Program; [for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102226665	Limited View
Ohio agricultural statistics, 1976-1979	Ohio Crop Reporting Service. Ohio Agricultural Research and Development Center.	Ohio Agricultural Research and Development Center,	1981		google	UIUC	https://catalog.hathitrust.org/Record/102226681	Limited View
The family in transition	John E. Fogarty International Center for Advanced Study in the Health Sciences. National Institutes of Health (U.S.)	National Institutes of Health; [for sale by the Supt. of Docs., U. S. Govt. Print. Off.,	1971		google	OSU	https://catalog.hathitrust.org/Record/102255705	Limited View
The Pharmacist as a provider of primary care, Indian Health Service	Short, Jerome C., joint author. United States. Indian Health Service. National Center for Health Services Research.	Dept. of Health, Education, and Welfare, Public Health Service, Health Services Administration, Indian Health Service,	1975		google	OSU	https://catalog.hathitrust.org/Record/102255735	Limited View
Designs for contemporary correctional facilities	Howard, Roberta. Capitol Communications Systems. National Institute of Corrections (U.S.)	Capitol Pub. Co.,	1985		google	OSU	https://catalog.hathitrust.org/Record/102255798	Limited View
Some aspects of the abandoned house problem	Sternlieb, George. United States. Department of Housing and Urban Development. Office of Research and Technology. United States. Congress. Senate. Committee of Banking and Currency. Subcommittee on Housing and Urban Affairs.	Rutgers State University,	1970		google	OSU	https://catalog.hathitrust.org/Record/102256138	Limited View
Improving railroad productivity	Task Force on Railroad Productivity. Council of Economic Advisers (U.S.) National Commission on Productivity.		1973		google	OSU	https://catalog.hathitrust.org/Record/102256311	Limited View
Edible plants of the Arctic Region	Standley, Paul Carpenter, 1884-1963. United States. Navy Department. Bureau of Medicine and Surgery.	U.S. Govt. Print. Off.,	1943		google	OSU	https://catalog.hathitrust.org/Record/102256420	Limited View
Modern art influences on printing design	Sanborn, Herbert J., 1907- Library of Congress. American Institute of Graphic Arts.	Washington Chapter of the American Institute of Graphic Arts,	1956		google	OSU	https://catalog.hathitrust.org/Record/102256714	Limited View
Results of the Seventh International Winter Wheat Performance Nursery grown in 1975	Wilhelmi, K. D. United States. Agricultural Research Service. North Central Region.	North Central Region, U.S. Agricultural Research Service,	1977		google	OSU	https://catalog.hathitrust.org/Record/102256944	Limited View
The national longitudinal surveys handbook	Ohio State University. Center for Human Resource Research. United States. Employment and Training Administration.	Center for Human Resource Research, College of Administrative Science, The Ohio State University,	1976		google	OSU	https://catalog.hathitrust.org/Record/102256952	Limited View
Flood plain information Scioto and Olentangy Rivers, Ohio	Dodson, Kinney and Lindblom. United States. Army. Corps of Engineers. Huntington District. Ohio. Department of Natural Resources.	Dept. of the Army, Huntington District, Corps of Engineers,	1966		google	OSU	https://catalog.hathitrust.org/Record/102257179	Limited View
Algal-temperature-nutrient relationships and distribution in Lake Erie	Hartley, Robert P. Potos, Chris P. United States. Environmental Protection Agency. Region V. United States. Environmental Protection Agency. Water Quality Office.	Environmental Protection Agency, Water Quality Office, Region V, Lake Erie Basin,	1971		google	OSU	https://catalog.hathitrust.org/Record/102257186	Limited View
Phytoplankton analysis of Great Lakes water samples	Rathke, David E. Larson, Donna D. (Donna Drury) Ohio State University. Center for Lake Erie Area Research. Lewis Research Center.	Ohio State University, Center for Lake Erie Area Research,	1977		google	OSU	https://catalog.hathitrust.org/Record/102257327	Limited View
An inventory of Ohio soils, Cuyahoga County	Musgrave, D. K. (Donald Kent) United States. Soil Conservation Service. Ohio. Division of Lands and Soil.	Ohio Dept. of Natural Resources, Division of Lands and Soil,	1978		google	OSU	https://catalog.hathitrust.org/Record/102257333	Limited View
Geology of Walworth County, South Dakota	Hedges, Lynn S. South Dakota Geological Survey. Oahe Conservancy Sub-District (S.D.) Geological Survey (U.S.)	Science Center, University of South Dakota,	1987		google	OSU	https://catalog.hathitrust.org/Record/102257417	Limited View
Geology of Davison and Hanson Counties, South Dakota	Christensen, Cleo M. University of South Dakota. Science Center. Hanson County (S.D.) Davison County (S.D.) Lower James Conservancy Sub-District. Geological Survey (U.S.)	Science Center, University of South Dakota,	1989		google	OSU	https://catalog.hathitrust.org/Record/102257419	Limited View
Geology of Lake and Moody Counties, South Dakota	Hammond, R. H. (Richard H.) University of South Dakota. Science Center. Geological Survey (U.S.) East Dakota Water Development District.	Science Center, University of South Dakota,	1991		google	OSU	https://catalog.hathitrust.org/Record/102257422	Limited View
Subsurface "basement" rocks of Georgia	Milton, Charles, 1896- Hurst, Vernon J. Geological Survey (U.S.)		1965		google	OSU	https://catalog.hathitrust.org/Record/102257486	Limited View
Mica-bearing pegmatites of Georgia	Furcron, A. S. Teague, Kefton Harding, 1920- Tennessee Valley Authority.		1943		google	OSU	https://catalog.hathitrust.org/Record/102257490	Limited View
Gold-bearing gravel of the Nezperce National Forest, Idaho County, Idaho	Reed, John C. (John Calvin), 1905- Geological Survey (U.S.)	University of Idaho,	1934		google	OSU	https://catalog.hathitrust.org/Record/102257499	Limited View
Market prospects for Montana coal	Cameron Engineers. United States. Bureau of Reclamation.	Montana College of Mineral Science and Technology : distributed by Montana Bureau of Mines and Geology,	1975		google	OSU	https://catalog.hathitrust.org/Record/102257502	Limited View
Opening (Fall) enrollment in higher education, 1960	Huddleston, Edith M. United States. Office of Education.	U.S. Dept. of Health, Education, and Welfare, Office of Education : For sale by the Supt. of Docs., U.S. G.P.O.,	1961		google	OSU	https://catalog.hathitrust.org/Record/102257567	Limited View
Fall 1958 statistics on enrollment, teachers, and schoolhousing in full-time public elementary and secondary day schools	Schloss, Samuel. Hobson, Carol Joy, 1923- United States. Office of Education.	U.S. G.P.O.,	1959		google	OSU	https://catalog.hathitrust.org/Record/102257568	Limited View
Fall 1956 enrollment, teachers, and schoolhousing in full-time public elementary and secondary day schools	Schloss, Samuel. Foster, Emery M. (Emery Milton), 1891- Hobson, Carol Joy, 1923- United States. Office of Education.	U.S. Dept. of Health, Education, and Welfare, Office of Education : For sale by the Supt. of Docs., U.S. G.P.O.,	1957		google	OSU	https://catalog.hathitrust.org/Record/102257570	Limited View
Statistics of public secondary day schools, 1951-52	Rice, Mabel C. United States. Office of Education.	U.S. Dept. of Health, Education, and Welfare, Office of Education,	1953		google	OSU	https://catalog.hathitrust.org/Record/102257572	Limited View
Special education enrollments in local public schools, a directory	Mackie, Romaine P. (Romaine Prior), 1898- United States. Office of Education.	U.S. Dept. of Health, Education, and Welfare, Office of Education : For sale by the Supt. of Docs., U.S. G.P.O.,	1961		google	OSU	https://catalog.hathitrust.org/Record/102257574	Limited View
Statistics of county and regional library systems serving populations of 35,000 to 49,999	Vainstein, Rose, 1920- Willhoite, Mary M. United States. Office of Education.	U.S. Dept. of Health, Education, and Welfare, Office of Education,	1958		google	OSU	https://catalog.hathitrust.org/Record/102257578	Limited View
Number of schools of specified types, by state	United States. Office of Education.	Federal Security Agency, Office of Education,	1952		google	OSU	https://catalog.hathitrust.org/Record/102257581	Limited View
Research and investigations reported by city school systems, 1934-1935	Gray, Ruth A. United States. Office of Education.	U.S. Department of the Interior, Office of Education,	1935		google	OSU	https://catalog.hathitrust.org/Record/102257582	Limited View
Hydrogeologic characteristics of the surficial aquifer in northwest Hillsborough County, Florida	Sinclair, William C. (William Campbell), 1928- Southwest Florida Water Management District (Fla.) Florida. Bureau of Geology. Geological Survey (U.S.)	The Bureau,	1974		google	OSU	https://catalog.hathitrust.org/Record/102257632	Limited View
Water resources of Indian River County, Florida	Crain, Leslie J. Snell, L. J. (Leonard John), 1907- Hughes, G. H. (Gilbert H.) Geological Survey (U.S.)	Dept. of Natural Resources, Division of Resource Management, Bureau of Geology,	1975		google	OSU	https://catalog.hathitrust.org/Record/102257636	Limited View
Geology and water resources of Charles Mix and Douglas Counties, South Dakota	Kume, Jack. South Dakota Geological Survey. Geological Survey (U.S.)	Science Center, University of South Dakota,	1977		google	OSU	https://catalog.hathitrust.org/Record/102257640	Limited View
Geology and water resources of Beadle County, South Dakota	Hedges, Lynn S. Geological Survey (U.S.)	Science Center, University of South Dakota,	1968		google	OSU	https://catalog.hathitrust.org/Record/102257641	Limited View
Geology of Minnehaha County, South Dakota	Tomhave, Dennis W. Geological Survey (U.S.) University of South Dakota. Science Center. East Dakota Water Development District (S.D.)	Department of Environment and Natural Resources, Division of Geological Survey, Science Center, University of South Dakota,	1994		google	OSU	https://catalog.hathitrust.org/Record/102257650	Limited View
Anaerobic degradation of 1,1,2,2- tetrachloroethane and association with microbial communities in a freshwater tidal wetland, Aberdeen Proving Ground, Maryland	Lorah, Michelle M. Geological Survey (U.S.) U.S. Army Garrison, Aberdeen Proving Ground. Aberdeen Proving Ground (Md.). Environmental Conservation and Restoration Division.	U.S. Dept. of the Interior, U.S. Geological Survey ; Branch of Information Services [distributor],	2003		google	OSU	https://catalog.hathitrust.org/Record/102257733	Limited View
Effects of hardened low-water crossings on stream habitat, water quality, and periphyton in four streams at the Fort Polk Military Reservation, Vernon Parish, Louisiana, October 1998 through November 1999	Tollett, Roland W. Bryan, C. Fredrick. Bryan, Barbara W. Fort Polk (La.) United States. Department of the Army. Joint Readiness Training Center. Geological Survey (U.S.)	U.S. Geological Survey ; U.S. Geological Survey,	2003		google	OSU	https://catalog.hathitrust.org/Record/102257737	Limited View
Slope movement, Neotoma Valley, Southern Ohio	Everett, K. R. National Science Foundation (U.S.)	Ohio State University,	1963		google	OSU	https://catalog.hathitrust.org/Record/102257751	Limited View
Geology and water resources of the Bruneau River basin, Owyhee County, Idaho	Piper, Arthur M. (Arthur Maine), 1898- Geological Survey (U.S.)	State of Idaho, Bureau of Mines and Geology,	1924		google	OSU	https://catalog.hathitrust.org/Record/102257790	Limited View
The Dome mining district, Butte County, Idaho	Ross, Clyde P. (Clyde Polhemus), 1891- Geological Survey (U.S.)	University of Idaho,	1933		google	OSU	https://catalog.hathitrust.org/Record/102257815	Limited View
Geology and ore-deposits of the Atlanta district, Elmore county, Idaho	Anderson, Alfred Leonard, 1900-1964. Geological Survey (U.S.)		1939		google	OSU	https://catalog.hathitrust.org/Record/102257820	Limited View
Geology and ore deposits of the Warren mining district, Idaho County, Idaho	Reed, John Calvin, 1905- Geological Survey (U.S.)	University of Idaho,	1937		google	OSU	https://catalog.hathitrust.org/Record/102257821	Limited View
Geology along U.S. Highway 93 in Idaho	Ross, Clyde P. (Clyde Polhemus), 1891- Geological Survey (U.S.) Idaho Bureau of Mines and Geology.	Idaho Bureau of Mines and Geology,	1963		google	OSU	https://catalog.hathitrust.org/Record/102257847	Limited View
Hydrology of the Manokin, Ocean City, and Pocomoke aquifers of southeastern Delaware	Hodges, Arthur L. (Arthur Lewis), 1900- Geological Survey (U.S.)	The Survey,	1984		google	OSU	https://catalog.hathitrust.org/Record/102257865	Limited View
Effects of agricultural practices and septic-system effluent on the quality of water in the unconfined aquifer in parts of eastern Sussex County, Delaware	Denver, J. M. Delaware Geological Survey. Geological Survey (U.S.)	Delaware Geological Survey,	1989		google	OSU	https://catalog.hathitrust.org/Record/102257868	Limited View
Catalogo unico dei periodici americani in Italia	Pinto Surdi, Alessandra. United States. International Communication Agency. Centro di studi americani.	The Center,	1981		google	UCBK	https://catalog.hathitrust.org/Record/102258806	Limited View
Solar energy in America's future	Stanford Research Institute. Reuyl, John S. United States. Energy Research and Development Administration. Division of Solar Energy. Environmental and Resource Studies Branch.	ERDA : for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1977		google	UCBK	https://catalog.hathitrust.org/Record/102258837	Limited View
The Development of the Tennessee Valley	Tennessee Valley Authority.	Tennessee Valley Authority,	1936		google	UCBK	https://catalog.hathitrust.org/Record/102258865	Limited View
Preliminary inventory of the records of the United States District Court, Northern District of California, 1851-1950	Abel, Arthur R. United States. National Archives and Records Service.		1964		google	UCBK	https://catalog.hathitrust.org/Record/102258877	Limited View
The Condition of bilingual education in the nation, 1982	United States. Department of Education.	InterAmerica Research Associates,	1982		google	UCBK	https://catalog.hathitrust.org/Record/102259044	Limited View
Civil rights seven-step guide to the design and development of an equal employment opportunity plan	United States. Office of Justice Programs. Office for Civil Rights.	U.S. Dept. of Justice, Office of Justice Programs, Office for Civil Rights,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102259123	Limited View
The Equal employment opportunity act of 1972	Downing, Paul M. Library of Congress. Congressional Research Service.	Congressional Research Service, Library of Congress,	1993		google	UCBK	https://catalog.hathitrust.org/Record/102259141	Limited View
Competency-based training in education	Adelman, Howard Sydney, 1937- United States. Bureau of Education for the Handicapped.	University of California,	1973		google	UCLA	https://catalog.hathitrust.org/Record/102263494	Limited View
English questions	Chafe, Wallace L. Educational Resources Information Center (U.S.) United States. Office of Education.	Phonology Laboratory, Dept. of Linguistics, University of California, Berkeley,	1968		google	UCLA	https://catalog.hathitrust.org/Record/102263517	Limited View
Organized behavior in disaster: analysis and conceptualization	Dynes, Russell Rowe, 1923- United States. Office of Civil Defense.	Disaster Research Center, Ohio State University],	1969		google	UCLA	https://catalog.hathitrust.org/Record/102263534	Limited View
Draft environmental impact statement and environmental impact report	Southern California Rapid Transit District. United States. Urban Mass Transportation Administration.	U.S. Urban Mass Transportation Administration,	1983		google	UCLA	https://catalog.hathitrust.org/Record/102263544	Limited View
School desegregation in the Los Angeles Unified School District	Lopez-Lee, David. United States Commission on Civil Rights. Los Angeles Unified School District.	[s.n.],	1976		google	UCLA	https://catalog.hathitrust.org/Record/102263569	Limited View
The People's Republic of China	Meisler, Susan. Wakefield, David, 1950- National Center for History in the Schools (U.S.)	National Center for History in the Schools, University of California, Los Angeles,	1991		google	UCLA	https://catalog.hathitrust.org/Record/102263575	Limited View
National income and product accounts of the United States	United States. Bureau of Economic Analysis.	U.S. Dept. of Commerce, Bureau of Economic Analysis : For sale by the Supt. of Docs., U.S. G.P.O.,	1992		google	UCLA	https://catalog.hathitrust.org/Record/102263583	Limited View
A history of the Emergency Farm Labor Supply Program, 1943-47	Rasmussen, Wayne D. (Wayne David), 1915-2004. United States. Bureau of Agricultural Economics.	Bureau of Agricultural Economics,	1951		google	UCLA	https://catalog.hathitrust.org/Record/102263594	Limited View
The large poor family-- a housing gap	Smart, Walter L. Smart, Walter. Shuman, Howard E. Rybeck, Walter. National Federation of Settlements and Neighborhood Centers. United States. National Commission on Urban Problems.	National Federation of Settlements and Neighborhood Centers,	1968		google	UCLA	https://catalog.hathitrust.org/Record/102263613	Limited View
Teaching mathematics and science	Shavelson, Richard J., 1942- Rand Corporation. National Institute of Education (U.S.)	Rand,	1984		google	UCLA	https://catalog.hathitrust.org/Record/102263614	Limited View
Directory of rural public transportation providers funded by FTA's section 18 program	Community Transportation Association of America. United States. Federal Transit Administration.	Rural Transit Assistance Program, Fedeal Transit Administration, U.S. Dept. of Transportation,	1994		google	UCLA	https://catalog.hathitrust.org/Record/102263729	Limited View
The Temporary Assistance for Needy Families (TANF) block grant	United States. Government Accountability Office.	Nova Science Publishers,	2008		google	UCLA	https://catalog.hathitrust.org/Record/102263818	Limited View
Center for the Army Profession and Ethic	Command and General Staff School (U.S.)	Command and General Staff School,	2010		google	UCLA	https://catalog.hathitrust.org/Record/102263823	Limited View
A joint evaluation of the South Coast Air Quality Management District program	California. Air Resources Board United States. Environmental Protection Agency	[The Board?],	1987		google	UCSD	https://catalog.hathitrust.org/Record/102263920	Limited View
A Joint evaluation of the Bay Area Air Quality Management District program	California. Air Resources Board United States. Environmental Protection Agency	[The Board?],	1988		google	UCSD	https://catalog.hathitrust.org/Record/102263931	Limited View
Test and evaluation of a polymer membrane preconcentrator	Hummel, Kirk E Nelson, T. P Radian Corporation Air and Energy Engineering Research Laboratory California. Air Resources Board. Research Division	The Division,	1989		google	UCSD	https://catalog.hathitrust.org/Record/102264041	Limited View
Assessment of acidic deposition and ozone effects on conifer forests in the San Bernardino Mountains	University of California (System). Statewide Air Pollution Research Center University of Nevada System. Desert Research Institute Riverside Forest Fire Laboratory California Environmental Protection Agency. Air Resources Board. Research Division	California Environmental Protection Agency, Air Resources Board, Research Division,	1994		google	UCSD	https://catalog.hathitrust.org/Record/102264273	Limited View
Air pollution and changes in forest nitrogen status	Fenn, Mark E Poth, Mark Riverside Forest Fire Laboratory California Environmental Protection Agency. Air Resources Board. Research Division	The Division,	1998		google	UCSD	https://catalog.hathitrust.org/Record/102264294	Limited View
Development and field test of a two-dimensional vertically scanning ozone lidar	Zhao, Yanzeng Hardesty, R. M Environmental Technology Laboratory (Environmental Research Laboratories) United States. National Oceanic and Atmospheric Administration California. Air Resources Board	California Air Resources Board,	1997		google	UCSD	https://catalog.hathitrust.org/Record/102264323	Limited View
Ambient ozone patterns and ozone injury risk to Ponderosa and Jeffrey Pines in the Sierra Nevada	Arbaugh, M. (Michael) Pacific Southwest Research Station California Environmental Protection Agency. Air Resources Board. Research Division	California Environmental Protection Agency, Air Resources Board, Research Division,	2002		google	UCSD	https://catalog.hathitrust.org/Record/102264329	Limited View
Evaluation of ozone and HNO₃ vapor distribution and ozone effects on conifer forests in the Lake Tahoe basin and eastern Sierra Nevada	Bytnerowicz, Andrzej Padgett, Pamela Arbaugh, M. (Michael) Pacific Southwest Research Station California Environmental Protection Agency. Air Resources Board. Research Division	California Environmental Protection Agency, Air Resources Board, Research Division,	2004		google	UCSD	https://catalog.hathitrust.org/Record/102264361	Limited View
Reducing emissions of Volatile Organic Compounds (VOCs) from agricultural soil fumigation	Yates, Scott R Salinity Laboratory (U.S.) United States. Agricultural Research Service California. Air Resources Board. Research Division California Environmental Protection Agency	USDA-ARS, U.S. Salinity Laboratory, Contaminant Fate and Transport Research Unit,	2012		google	UCSD	https://catalog.hathitrust.org/Record/102264415	Limited View
Synthesis of policy relevant findings from the CalNex 2010 field study	Parrish, David D., De Gouw, Joost, author United States. National Oceanic and Atmospheric Administration California Environmental Protection Agency. Air Resources Board. Research Division, sponsoring body, issuing body	California Air Resources Board, Research Division,	2014		google	UCSD	https://catalog.hathitrust.org/Record/102264431	Limited View
Black carbon and the regional climate of California	Bahadur, Ranjit, author Pacific Northwest National Laboratory (U.S.) Lawrence Berkeley National Laboratory California Environmental Protection Agency. Air Resources Board. Research Division University of California, San Diego	California Air Resources Board, Research Division,	2013		google	UCSD	https://catalog.hathitrust.org/Record/102264979	Limited View
Collection of papers presented at the Ocean Studies Symposium, November 7-10, 1982, Asilomar, California	Ocean Studies Symposium (1982 : Pacific Grove, Calif.) Chevron U.S.A. Inc U.S. Fish and Wildlife Service California. Department of Fish and Game William H. Donner Foundation California Coastal Commission	California Coastal Commission,	1984		google	UCSD	https://catalog.hathitrust.org/Record/102265045	Limited View
Guidelines for prevention of transmission of human immunodeficiency virus and hepatitis B virus to health-care and public-safety workers	National Institute for Occupational Safety and Health Center for Infectious Diseases (U.S.) California. Department of Corrections. Office of Health Care Services	California Dept. of Corrections, Office of Health Care Services,	1991		google	UCSD	https://catalog.hathitrust.org/Record/102265170	Limited View
Manganese in California	Jenkins, Olaf P. (Olaf Pitt), 1889-1983 Stanford University. Dept. of Mining University of California, Berkeley. Department of Geological Sciences Geological Survey (U.S.)		1943		google	UCSD	https://catalog.hathitrust.org/Record/102265281	Limited View
Liquefaction and other ground failures in Imperial County, California, from the April 4, 2010, El Mayor-Cucapah earthquake	McCrink, Timothy P Geological Survey (U.S.) California Geological Survey	California Dept. of Conservation , California Geological Survey ; U.S. Dept. of the Interior, U.S. Geological Survey,	2011		google	UCSD	https://catalog.hathitrust.org/Record/102265424	Limited View
Report for the half-year	Scripps Tuna Oceanography Research Program Blackburn, Maurice U.S. Fish and Wildlife Service University of California (System). Institute of Marine Resources Scripps Institution of Oceanography United States. Bureau of Commercial Fisheries	Scripps Institution of Oceanography,	1963		google	UCSD	https://catalog.hathitrust.org/Record/102265488	Limited View
Report for the half-year	Blackburn, Maurice University of California (System). Institute of Marine Resources Scripps Tuna Oceanography Research Program Scripps Institution of Oceanography National Science Foundation (U.S.) United States. Bureau of Commercial Fisheries	Scripps Institution of Oceanography,	1969		google	UCSD	https://catalog.hathitrust.org/Record/102265491	Limited View
Oxidative deterioration of fish and fishery products	Olcott, H. S. (Harold S.) University of California (System). Institute of Marine Resources University of California, Berkeley. Department of Nutritional Sciences Seattle Fishery Technological Laboratory (U.S.)	[University of California, Institute of Marine Resources],	1967		google	UCSD	https://catalog.hathitrust.org/Record/102265494	Limited View
Investigations into tuna quality	Brown, W. D. (William Duane), 1929- University of California (System). Institute of Marine Resources University of California, Berkeley. Department of Nutritional Sciences United States. Bureau of Commercial Fisheries	[University of California, Institute of Marine Resources],	1967		google	UCSD	https://catalog.hathitrust.org/Record/102265495	Limited View
Physical, chemical and biological data	Griffiths, Raymond C University of California (System). Institute of Marine Resources Scripps Tuna Oceanography Research Program Scripps Institution of Oceanography United States. Bureau of Commercial Fisheries	[University of California, Institute of Marine Resources],	1968		google	UCSD	https://catalog.hathitrust.org/Record/102265496	Limited View
Report for the half-year	Blackburn, Maurice University of California (System). Institute of Marine Resources Scripps Tuna Oceanography Research Program Scripps Institution of Oceanography National Science Foundation (U.S.) United States. Bureau of Commercial Fisheries	Scripps Institution of Oceanography,	1969		google	UCSD	https://catalog.hathitrust.org/Record/102265497	Limited View
Ocean engineering research needs	Scripps Institution of Oceanography University of California (System). Institute of Marine Resources National Science Foundation (U.S.)	University of California, San Diego, Scripps Institute of Oceanography, Institute of Marine Resources,	1987		google	UCSD	https://catalog.hathitrust.org/Record/102265549	Limited View
Coastal Data Information Program (a cooperative program by the U.S. Army Corps of Engineers and the California Department of Boating and Waterways)	Seymour, Richard J., 1929- Thomas, J. O. (Julianna O.) Castel, David University of California (System). Institute of Marine Resources. Ocean Engineering Research Group Coastal Data Information Program California. Department of Boating and Waterways United States. Army. Corps of Engineers	Ocean Engineering Research Group, Institute of Marine Resources at the University of California, Scripps Institution of Oceanography,	1987		google	UCSD	https://catalog.hathitrust.org/Record/102265551	Limited View
Directory, 1974 - 1975	University of California (System). Sea Grant College Program University of California (System). Institute of Marine Resources United States. National Oceanic and Atmospheric Administration. Office of Sea Grant	Institute of Marine Resources, University of California,	1974		google	UCSD	https://catalog.hathitrust.org/Record/102265553	Limited View
Coastal Data Information Program (a cooperative program by the U.S. Army Corps of Engineers and the California Department of Boating and Waterways)	Seymour, Richard J., 1929- Thomas, J. O. (Julianna O.) Castel, David University of California (System). Institute of Marine Resources. Ocean Engineering Research Group Coastal Data Information Program United States. Army. Corps of Engineers California. Department of Boating and Waterways	US Army Corps of Engineers : State of California, The Resources Agency, Dept. of Boating and Waterways,	1988		google	UCSD	https://catalog.hathitrust.org/Record/102265555	Limited View
