title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Oil in the Arctic	Hoult, David P. Massachusetts Institute of Technology. United States. Coast Guard. Office of Research and Development.	MIT,	1975	TD 5.2:OI 5/3	google	UIUC	https://catalog.hathitrust.org/Record/102486233	Full View
Packaged fluid milk sales in federal milk order markets	United States. Consumer and Marketing Service. Dairy Division.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Dairy Division,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486404	Full View
Fresh fruit and vegetable unload totals for 41 cities	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486405	Full View
Wisconsin soil and water conservation needs inventory	Wisconsin Conservation Needs Committee. United States. Soil Conservation Service.	U.S. Dept. of Agriculture, Soil Conservation Service,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102486418	Full View
Corporations having agricultural operations	Scofield, William H. Coffman, George W. United States. Dept. of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486420	Full View
Status of water and sewage facilities in communities without public systems	Beverly, Lucia H.	Economic Research Service, U.S. Dept. of Agriculture,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486421	Full View
Status of rural housing in the United States	Bird, Ronald, 1921- Simmons, Anne, Beverly, Lucia H.	U.S. Dept of Agriculture, Economic Research Service,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486422	Full View
Supplying U.S. markets with fresh winter produce	Fliginger, C. John. Jenkins, Robert P. Powell, Levi A. Gavett, Earle E. United States. Foreign Agricultural Service. United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture; [for sale by the Supt. of Docs., U.S. Govt. Print. Off.],	1969	A 93.28:154	google	UIUC	https://catalog.hathitrust.org/Record/102486424	Limited View
Quantities of pesticides used by farmers in 1966	United States. Dept. of Agriculture. Economic Research Service.	Government Printing Office,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102486425	Full View
Rural homeowners' use of home mortgage credit in the Ozark Region, 1966	Spurlock, Hughes Hudson, 1919-	U.S. Dept. of Agriculture, Economic Research Service,	1971	A 93.28:211	google	UIUC	https://catalog.hathitrust.org/Record/102486430	Full View
Economic impact of discontinuing farm use of chlordane	Jenkins, Robert, 1936- Fox, Austin Schultz, 1923- Delvo, Herman W.	Economic Research Service, U.S. Dept. of Agriculture,	1972	A 93.28:231	google	UIUC	https://catalog.hathitrust.org/Record/102486439	Full View
The hired farm working force of 1974	Rowe, Gene A. Smith, Leslie Whitener. United States. Dept. of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102486443	Full View
Economic well-being of farms	Jensen, Harald R. Harrington, David H. Hatch, Thomas C. United States. Dept. of Agriculture. Economics and Statistics Service.	U.S. Dept. of Agriculture, Economics and Statistics Service,	1981	A 1.107:469	google	UIUC	https://catalog.hathitrust.org/Record/102486447	Full View
The benefits of protecting rural water quality	Crutchfield, Stephen R. Feather, Peter M. Hellerstein, Daniel R. United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1995		google	UIUC	https://catalog.hathitrust.org/Record/102486448	Full View
Commercial U.S. feed grain farms	Dodson, Charles B. United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service ; ERS-NASS, distributor,	1995		google	UIUC	https://catalog.hathitrust.org/Record/102486449	Limited View
The use and limitations of import coverage statistics	Bogumill, John P. (John Paul), 1932-	Trade Statistics and Analysis Branch and International Monetary Branch, Development and Trade Analysis Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486452	Full View
South Africa's agricultural economy in brief	Moncure, Robert C. (Robert Clarke), 1905-	Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486453	Full View
Israel; supply and demand projections for agricultural commodities to 1975	Moe, Lyle E. (Lyle Eugene), 1934- Mundak, Yair, 1927-	U. S. Dept. of Agriculture, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486464	Full View
European Economic Community agricultural trade statistics, 1961-67	United States. Dept. of Agriculture. Economic Research Service. Foreign Development and Trade Division.	U. D. Dept. of Agriculture,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102486477	Full View
The Agricultural situation in the Western Hemisphere	United States. Dept. of Agriculture. Foreign Demand and Competition Division.	U.S. Dept. of Agriculture, Economic Research Service,	1973	A 93.21/2:360	google	UIUC	https://catalog.hathitrust.org/Record/102486485	Full View
The Agricultural situation in the Far East and Oceania	United States. Dept. of Agriculture. Foreign Demand and Competition Division.	U.S. Dept. of Agriculture, Economic Research Service,	1974	A 93.21/2:361	google	UIUC	https://catalog.hathitrust.org/Record/102486486	Full View
Costs of farm machinery in crop production in northwestern Ohio, by size of farm	Vermeer, James. Chugg, Boyd Albert, 1925- Hole, Erling.	Farm Production Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486492	Full View
Farm population	United States. Dept. of Agriculture. Economic Research Service. Economic and Statistical Analysis Division. Farm Population Branch.	U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486493	Full View
Operating procedures and labor utilization in cottonseed oil mills, 1961-62 season	Smith, Thomas Blaisdell.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486494	Full View
Retail sales of broilers and meat as affected by price, display area, and newspaper advertising	Brown, Sidney E. (Sidney Edward), 1930-	Marketing Economics Division, Economic Research Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486495	Full View
U.S. foreign trade in livestock and livestock products	Rockwell, George R. (George Raymond), 1916-	Economic and Statistical Analysis Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486496	Full View
Shopping behavior of customers in modified and conventional layouts of retail food stores	Van Dress, Michael G., 1930-	Marketing Economic Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486497	Full View
The traffic pattern of raw cotton shipped from warehouses in the United States, 1961-62	Potter, Joseph R. (Joseph Raymond), 1931-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486498	Full View
Recent trends in U.S. production, use, and price of marine oils	Gazelle, Stanley A. (Stanley Alexander), 1926-	Economic and Statistical Analysis Division, Economic Research Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486499	Full View
Economic potentials of irrigation in North Carolina	Gertel, Karl, 1925-	U.S. Dept. of Agriculture, Economic Research Service, Resource Development Economics Division,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486500	Full View
Recent trends in U.S. production and consumption of edible meat fats	Kromer, George W. (George Wayne), 1920-	Economic and Statistical Analysis Division, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486501	Full View
Developing and market testing an improved looseleaf tobacco package	Cockroft, Lindon U. (Lindon Uhle), 1928- Brown, J. W. H. (John William H.), 1933-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486502	Full View
Revised estimates of non-real-estate farm debt owed to nonreporting creditors, and of total non-real-estate farm debt, 1949-64	Garlock, Fred L. (Fred Landreth), 1897- Allen, Philip T., 1917-	U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486503	Full View
Employment in marketing consumer products of farm origin	Findlay, Jeannette. Scott, Forrest E.	U.S. Dept. of Agriculture, Economic Research Service, Marketing Economics Division,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486504	Full View
Employment in the final manufacture of supplies and equipment used by farmers, 1950 and 1960	Freund, Ralph A. (Ralph Austin)	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486505	Full View
Recent research on the marketing of sweetpotato flakes	Kerr, Howard W. (Howard William), 1932- Hester, O. C. (Opie Curtis), 1921-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486506	Full View
Trends in the school market for food	Kriesberg, Martin, 1917-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486507	Full View
Owner characteristics and distribution of land ownership in the eastern Great Plains	Boxley, Robert F.	U.S. Dept. of Agriculture, Economic Research Service, Resource Development Economics Division,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486508	Full View
The Federal Raisin Marketing Order	Pritchard, Norris Taylor, 1918-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486509	Full View
Food prices and why	United States. Dept. of Agriculture. Economic Research Service. Marketing Economics Division.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486510	Full View
Income of farm operator families by value of sales class		Economic and Statistical Analysis Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102486512	Full View
Cooked soybeans for feed	Doty, Harry O., 1923-	U.S. Dept. of Agriculture, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486521	Full View
Trends in U.S. soybean acreage and production, 1947-65	Kromer, George W. (George Wayne), 1920-	Economic and Statistical Analysis Division, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486522	Full View
An analysis of advertising expenditures by corporations marketing food and kindred products, 1950-1964	Henson, Fred L.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486537	Full View
Annual and seasonal trends in U.S. lard production	Gazelle, Stanley A. (Stanley Alexander), 1926-	Economic and Statistical Analysis Division, Economic Research Service,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102486571	Full View
The economic performance of proportional-profit sugar farms in Puerto Rico, 1950-62	Stahl, J. E.	U.S. Dept. of Agriculture, Economic Research Service,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486578	Full View
Economics of sweetener marketing	Larkin, L. C. (Lawrence Clark), 1916-	Economic Research Service, U.S. Dept of Agriculture,	1972	A 93.21:474	google	UIUC	https://catalog.hathitrust.org/Record/102486579	Full View
Estimated cost of storing and handling grain in commercial elevators, 1971-72	Schienbein, Allen G.	U.S. Dept. of Agriculture, Economic Research Service,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486580	Full View
Vertical and horizontal integration in the market egg industry, 1955-1969	Rogers, George Burnet, 1919- United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486581	Full View
Production costs, resource returns, and other economic characteristics	Evans, J. Albert. Hughes, William F.	Economic Research Service, U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486582	Full View
Agriculture in the environment		U.S. Dept. of Agriculture, Economic Research Service,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486584	Full View
Changes in food wholesaling	Southard, Leland W. Crawford, Terry L.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486585	Full View
Outdoor recreation in north-central New Mexico, 1967	McArthur, J'Wayne, 1935- Coppedge, Robert O. Summitt, William R.	U.S. Dept. of Agriculture, Economic Research Service,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486586	Full View
Farm population estimates for 1970	United States. Economic Research Service. Economic Development Division. Human Resources Branch.	U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486587	Full View
Potential effects of fat-controlled, low-cholesterol diet on U.S. food consumption	Le Bovit, Corinne B., 1917- Gale, Hazen F. (Hazen Frederick), 1934-	ESAD,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486588	Full View
Highway impacts on incomes and employment in the Ozarks	Kuehn, John A. West, Jerry G. University of Missouri--Columbia. Agricultural Experiment Station. United States. Department of Agriculture. Economic Research Service.	U.S. Department of Agriculture, Economic Research Service in cooperation with the Missouri Agricultural Experiment Station, University of Missouri, Columbia,	1971	A 93.21:488	google	UIUC	https://catalog.hathitrust.org/Record/102486589	Full View
Cost of packaging material for farm foods	Eley, Cleveland P. (Cleveland Preston), 1918-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486590	Full View
Agriculture, marketing and the environment	Rogers, George Burnet, 1919- Vertrees, James G.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486591	Full View
Recent trends in price spreads for beef and pork	Agnew, Donald Burns, 1919-	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102486592	Full View
Conditional market forecasts and implications for the U.S. soybean economy	Matthews, Jim L	Economic Research Service, U.S. Dept. of Agriculture,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102486593	Full View
Our nation's land and water resources	Morse, Diana.	U.S. Dept. of Agriculture, Economic Research Service,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102486594	Full View
Florida's fresh orange industry	Burns, Alfred Joseph, 1931- Trotter, Warren K. (Warren Kingsbury), 1922-	U.S. Dept. of Agriculture, Economic Research Service,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102486595	Full View
Beef cattle production potential of set-aside land	Gilliam, Henry C.	U.S. Dept. of Agriculture, Economic Research Service,	1973	A 93.21:532	google	UIUC	https://catalog.hathitrust.org/Record/102486596	Full View
A half century of economic research	Brewster, David E.	U.S. Dept. of Agriculture, Economic Research Service,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102486597	Full View
Wheat-regional supply analysis	Hoffman, Robert G.	Economic Research Service, U.S. Dept. of Agriculture,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102486598	Full View
The cost of air pollution control to cotton ginners	Wilmot, Charles A. (Charles Archibald), 1921- McCaskill, Oliver L., 1922- Looney, Zolon Marion, 1916-	U.S. Dept. of Agriculture, Economic Research Service,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102486599	Full View
Employment in agricultural and agribusiness occupations	United States. Dept. of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture in cooperation with Bureau of the Census, U.S. Dept. of Commerce, Office of Education, U.S. Dept. of Health, Education and Welfare, Manpower Administration and Bureau of Labor Statistics, U.S. Dept. of Labor,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102486603	Full View
Fresh Thompson seedless grapes	Burns, Alfred Joseph, 1931- Wynn, N. A., 1921- Podany, Joseph C. (Joseph Constantine), 1918-	Economic Research Service, U.S. Dept. of Agriculture,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102486604	Full View
Marketing practices of growers of flowers and plants	Hall, Richard, 1926-2007. Raleigh, Stephen Martin, 1904- author. United States. Department of Agriculture.	U.S. Dept. of Agriculture, Economic Research Service,	1975	A 93.21:593	google	UIUC	https://catalog.hathitrust.org/Record/102486605	Full View
Fast food franchises	Dwoskin, Philip B. (Philip Ben), 1918-	Economic Research Service, U.S. Department of Agriculture,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102486606	Full View
Facts on farm-retail price spreads for beef and pork	United States. Dept. of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102486607	Full View
The Agricultural situation in the People's Republic of China and other communist Asian countries	United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102486608	Full View
Africa and West Asia agricultural situation	United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102486609	Full View
World trade in selected agricultural commodities, 1951-65.	Mackie, Arthur B. Full, Tom E. Falck, Jon E.	U.S. Dept. of Agriculture,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486611	Full View
Price elasticity of export demand	Gardiner, Walter H. Dixit, Praveen M.	U.S. Dept. of Agriculture, Economic Research Service,	1987		google	UIUC	https://catalog.hathitrust.org/Record/102486614	Full View
Environmental policies	Sullivan, John United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1994		google	UIUC	https://catalog.hathitrust.org/Record/102486615	Full View
Retail demand for fresh apples	Edman, Victor G. (Victor Gladden), 1922-	U.S. Dept. of Agriculture, Economic Research Service,	1972		google	UIUC	https://catalog.hathitrust.org/Record/102486619	Full View
Base plans in U.S. milk markets	Fallert, Richard F. Lough, Harold W.	U.S. Dept. of Agriculture, Economic Research Service,	1972		google	UIUC	https://catalog.hathitrust.org/Record/102486621	Full View
Packaged fluid milk sales in federal milk order markets by size and type of containers, and distribution method during November 1965	United States. Consumer and Marketing Service. Dairy Division.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Dairy Division,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102486622	Full View
Packaged fluid milk sales in federal milk order markets by size and type of containers, and distribution method during November 1966	United States. Consumer and Marketing Service. Dairy Division.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Dairy Division,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486623	Full View
Packaged fluid milk sales in federal milk order markets	United States. Consumer and Marketing Service. Dairy Division.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Dairy Division,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102486624	Full View
Packaged fluid milk sales in federal milk order markets	United States. Consumer and Marketing Service. Dairy Division.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Dairy Division,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486625	Full View
Fresh fruit and vegetable shipments by states, commodities, counties, stations	Saylor, J. M. Buntin, J. L.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486626	Full View
Fresh fruit and vegetable shipments by states, commodities, counties, stations	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102486627	Full View
Fresh fruit and vegetable shipments by states, commodities, countries, stations	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486628	Full View
Fresh fruit and vegetable shipments by states, commodities, counties, stations	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102486629	Full View
Fresh fruit and vegetable shipments by states, commodities, counties, stations	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102486630	Full View
Fresh fruit and vegetable shipments by commodities, states, months	Saylor, J. M. Buntin, J. L.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102486631	Full View
Fresh fruit and vegetable shipments by commodities, states, months	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102486632	Full View
Fresh fruit and vegetable shipments by commodities, states, months	Saylor, J. M. Ritter, C. J.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102486633	Full View
Fresh fruit and vegetable shipments by commodities, states, months	Saylor, J. M. Buntin, J. L.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486634	Full View
Fresh fruit and vegetable unload totals for 41 cities	Saylor, J. M. Buntin, J. L.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102486637	Full View
Fresh fruit and vegetable unload totals for 41 cities	Ritter, C. J. Saylor, J. M.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102486638	Full View
Fresh fruit and vegetable unload tables for 41 cities	Saylor, J. M. Buntin, J. L.	U.S. Dept. of Agriculture, Consumer and Marketing Service, Fruit and Vegetable Division, Market News Branch,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486642	Full View
USDA's beef carcass evaluation service	United States. Consumer and Marketing Service.	U.S. Dept. of Agriculture, Consumer and Marketing Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486643	Full View
Demonstrations featuring donated foods in family meals	United States. Consumer and Marketing Service.	U.S. Dept. of Agriculture, Consumer and Marketing Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102486644	Full View
Blueprint for reform	United States. Task Group on Regulation of Financial Services.	Commerce Clearing House,	1984		google	UIUC	https://catalog.hathitrust.org/Record/102486741	Limited View
Second report to Congress on the effect of the absence of fixed rates of commissions	United States. Securities and Exchange Commission. Commerce Clearing House.	Commerce Clearing House,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102486744	Full View
Tax reform bill of 1969	United States. Congress. House. Committee on Ways and Means.	Commerce Clearing House,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102486746	Full View
Source directory	United States. Indian Arts and Crafts Board.	The Board,	1982		google	UIUC	https://catalog.hathitrust.org/Record/102486778	Full View
Proceedings digest	Mid-Atlantic Regional Conference on Surface Mined Land for Outdoor Recreation (1973 : University Park, Pa.) Pennsylvania State University. United States. Bureau of Mines. Eastern Field Operations Center. United States. Bureau of Outdoor Recreation. Northeast Region.	Bureau of Outdoor Recreation, Northeast Regional Office,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102486823	Limited View
The economic well-being of farm operator households, 1988-90	Ahearn, Mary Perry, Janet E. El-Osta, Hisham S. United States. Dept. of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service; [Copies available from] ERS-NASS,	1993		google	UIUC	https://catalog.hathitrust.org/Record/102486830	Full View
The short-duration default problem in Region IV	United States. Dept. of Housing and Urban Development. Region IV. Office of Program Planning and Evaluation. Millard, Dorothea.	The Office,	1980		google	UIUC	https://catalog.hathitrust.org/Record/102486839	Full View
Rising energy prices and alternative energy policies	United States. Congress. House. Committee on the Budget. Task Force on Distributive Impacts of Budget and Economic Policies.	U.S. Govt. Print. Off.,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102486984	Full View
Selected statistical series for poultry and eggs through 1968		Economic Research Service, U.S. Dept. of Agriculture,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102487125	Full View
Opportunities for planning and constructing medical, mental retardation, and other facilities	Conference of the Surgeon General, Public Health Service with the State and Territorial Hospital and Medical Facilities Survey and Construction Authorities.	U.S. Public Health Service, Division of Hospital and Medical Facilities,	1965	FS 2.74/3:F-6	google	UIUC	https://catalog.hathitrust.org/Record/102487186	Limited View
Some developments in management science and information systems with respect to measurement in accounting	Carnegie Institute of Technology. School of Industrial Administration. Stedry, Andrew C. Churchill, Neil. United States. Office of Naval Research.		1965		google	UIUC	https://catalog.hathitrust.org/Record/102487214	Limited View
American commercial banking structure and small business lending	Savage, Donald T. Interagency Task Force on Small Business Finance (U.S.)	Interagency Task Force on Small Business Finance,	1981	Y 3.In 8/29:9 C 73/3	google	UIUC	https://catalog.hathitrust.org/Record/102487223	Full View
Papers presented at the international symposium on high-speed photography	Waddell, John H., Turula, A. Eugene, author. Gilkeson, David C., author. U.S. Atomic Energy Commission, issuing body.	United States Atomic Energy Commission, Technical Information Service,	1952	Y 3.AT 7:22/NP-4329	google	GWLA	https://catalog.hathitrust.org/Record/102479201	Full View
A gamma discriminating beta survey meter	Joseph, Walter F., Bond, Richard M., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1954	Y 3.At 7:22/USNRDL-TR-22	google	GWLA	https://catalog.hathitrust.org/Record/102479236	Full View
Histochemical demonstration of the distribution of injected rat bone marrow growing in x-irradiated mice	Nowell, P. C., Habermeyer, J. G., author. Roan, P. L., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-97	google	GWLA	https://catalog.hathitrust.org/Record/102479304	Full View
A qualitative study of radio-frequency interference in radiac-telemetry systems	Zagorites, H. A., Lee, D. Y., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-544	google	GWLA	https://catalog.hathitrust.org/Record/102479378	Full View
Highlights of the U.S.S.R. nuclear power program--1970	U.S. Atomic Energy Commission. Division of Reactor Development and Technology.	U.S. Atomic Energy Commission, Division of Reactor Development and Technology,	1970	Y 3.At 7:22/WASH-1161	google	GWLA	https://catalog.hathitrust.org/Record/102479454	Full View
Biological, medical, and environmental research program	U.S. Atomic Energy Commission. Division of Biology and Medicine.	.S. Atomic Energy Commission, Division of Biology and Medicine,	1972	Y 3.At 7:22/WASH-1211	google	GWLA	https://catalog.hathitrust.org/Record/102479455	Full View
Proceedings of the ninth Conference on Hot Laboratories and Equipment	Conference on Hot Laboratories and Equipment (9th : 1961 : Chicago, Ill.) Fields, Paul R., editor. U.S. Atomic Energy Commission. American Nuclear Society. Hot Laboratories Division. American Nuclear Society. Chicago (Ill.). Hot Laboratories and Equipment, Conference (9th : 1961)	American Nuclear Society,	1961	Y 3.AT 7:22/NP-10950	google	GWLA	https://catalog.hathitrust.org/Record/102479216	Limited View
Electromagnetically enriched isotopes	Keim, C. P., Weaver, Boyd., author. Normand, C. E., author. Carbide and Carbon Chemicals Corporation. U.S. Atomic Energy Commission. Oak Ridge Y-12 Plant. United States. Department of Energy. Office of Scientific and Technical Information. U.S. Atomic Energy Commission. Division of Technical Information.	U.S. Atomic Energy Commission,	1950	Y 3.At 7:22/Y-625	google	GWLA	https://catalog.hathitrust.org/Record/102479459	Full View
Preparation of ammonium diuranate and determining its viscosity-density relationship	Jeter, I. W., Oak Ridge Y-12 Plant. U.S. Atomic Energy Commission. Union Carbide Corporation. Nuclear Division.	Union Carbide Corporation, Nuclear Divison, Oak Ridge Y-12 Plant,	1970	Y 3.At 7:22/Y-1727	google	GWLA	https://catalog.hathitrust.org/Record/102479469	Full View
Calculated activities and abundances of U²³⁵ fission products	Bolles, R. C., Ballou, N. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1965	Y 3.At 7:22/USNRDL-456	google	GWLA	https://catalog.hathitrust.org/Record/102479596	Full View
Achieving flat slopes by nonnuclear dressing of nuclear explosive craters	Gulick, Charles W., Jr., Vortman, Luke J., author. U.S. Atomic Energy Commission. Sandia Laboratories.	Sandia Laboratories,	1969	Y3.AT 7:22/SC-RR-69-128	google	GWLA	https://catalog.hathitrust.org/Record/102479721	Full View
