title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
SERI technical report desktop library	Solar Energy Research Institute. Solar Energy Information Data Bank (U.S.)	Solar Energy Research Institute ; Supt. of Docs., U.S. G.P.O., distributor,	1980	E 1.28:SERI/SP-451-533/2, E 1.28:SERI/SP-451-533	ia	IUIUC	https://catalog.hathitrust.org/Record/102569027	Full View
Shippers' costs of assembly and distributing U.S. cotton, by types and sales outlets, season 1964-65.		Economic Research Service, U.S. Dept. of Agriculture,	1966		ia	IUIUC	https://catalog.hathitrust.org/Record/102569032	Full View
Soil survey of McLean County, Illinois	Collman, Ronald D. Gradle, William J. Werner, Sam E. Cochran, Christopher C. University of Illinois at Urbana-Champaign. Agricultural Experiment Station. United States. Natural Resources Conservation Service.	Natural Resources Conservation Service,	2004	A 57.38/13:M 22/2	ia	IUIUC	https://catalog.hathitrust.org/Record/102569035	Full View
Specifications for quadruple-expansion, single-screw propelling engines, with boilers and auxiliary machinery, for third-class torpedo boat for battleship "Texas," of about 12 tons displacement	United States. Navy Department. Bureau of Steam Engineering.	Government Printing Office,	1894	N 19.5:[T 63/2]	ia	IUIUC	https://catalog.hathitrust.org/Record/102569037	Full View
Speech of Mr. Benton, of Missouri, on the resolution of Mr. Ewing for rescinding the Treasury order	Benton, Thomas Hart, 1782-1858.	Blair and Rives,	1837		ia	IUIUC	https://catalog.hathitrust.org/Record/102569038	Full View
Ten years of services for children under the social security program	United States. Children's Bureau.	Children's Bureau,	1945		ia	IUIUC	https://catalog.hathitrust.org/Record/102569040	Full View
Why should you care about preventing waste?.	United States. Environmental Protection Agency. Office of Pollution Prevention and Toxics.	United States Environmental Protection Agency, Office of Pollution Prevention and Toxics,	2001		ia	IUIUC	https://catalog.hathitrust.org/Record/102569051	Full View
Child health supervision	Budetti, Peter. Solloway, Michele R. National Center for Education in Maternal and Child Health (U.S.) United States. Maternal and Child Health Bureau.	National Center for Education in Maternal and Child Health,	1995		google	UIUC	https://catalog.hathitrust.org/Record/3009583	Full View
Small business in the American economy	United States. Small Business Administration. Office of Advocacy.	U.S. G.P.O. : For sale by the Supt. of Docs.,	1988		google	UIUC	https://catalog.hathitrust.org/Record/4419402	Full View
Laser light-scattering measurement of plasma temperature, density, and correlation spectrum	Anderson, Oscar Albin.		1969		google	GWLA	https://catalog.hathitrust.org/Record/100778064	Limited View
Costs, sales, and profits in the retail drug store	Alderson, Wroe. Miller, Nelson Alexander, 1895- joint author.	U.S. Govt. print. off.,	1934		google	OSU	https://catalog.hathitrust.org/Record/102152839	Limited View
Treatment of combined sewer overflows by dissolved air flotation	Bursztynsky, Taras A. United States. Environmental Protection Agency. Office of Research and Development.	Municipal Environmental Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency ; available ... through the National Technical Information Service,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501345	Limited View
Methodology for the study of urban storm generated pollution and control	Wullschleger, Richard E Municipal Environmental Research Laboratory.	Municipal Environmental Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency ; available ... through the National Technical Information Service,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102501346	Limited View
Design and testing of a prototype automatic sewer sampling system	Shelley, Philip E. Municipal Environmental Research Laboratory.	Municipal Environmental Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency,	1976	EP 1.23/2:600/2-76-006	google	UIUC	https://catalog.hathitrust.org/Record/102501348	Limited View
Raw sewage coagulation and aerobic sludge digestion	Jones, Richard H United States. Environmental Protection Agency. Office of Research and Development.	Municipal Environmental Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency ; available ... through National Technical Information Service, 1975	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501350	Limited View
Improved liquid-solids separation by an aluminum compound in activated sludge treatment	Lenhart, Charles F Cagle, Joseph W United States. Environmental Protection Agency. Office of Research and Development.	Municipal Environmental Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency ; available ... through National Technical Information Service,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501351	Limited View
Advanced automatic control strategies for the activated sludge treatment process	Petersack, Joseph F Smith, Richard G. National Environmental Research Center (Cincinnati, Ohio) United States. Office of Research and Development.	National Environmental Research Center, Office of Research and Development, U.S. Environmental Protection Agency,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501352	Limited View
System alternatives in oxygen activated sludge	Stamberg, John B United States. Environmental Protection Agency. Office of Research and Development.	National Environmental Research Center, Office of Research and Development, U.S. Environmental Protection Agency ; U.S. Govt. Print. Off.,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102501353	Limited View
Organic pollutant identification utilizing mass spectrometry	McGuire, John M. Carter, Mike H. Alford, Ann L. United States. Environmental Protection Agency. Office of Research and Monitoring.	National Environmental Research Center, Office of Research and Monitoring U.S. Environmental Protection Agency,	1973	EP 1.23/2:R 2-73-234	google	UIUC	https://catalog.hathitrust.org/Record/102502816	Limited View
Characterization of the activated sludge process	Bargman, Robert D. Borgerding, Joseph.	For sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1973	EP 1.23/2:R 2-73-224	google	UIUC	https://catalog.hathitrust.org/Record/102502818	Limited View
Application of plastic media trickling, filters for biological nitrification systems	Duddles, Glenn A. Richards, Stevens E., joint author. United States. Environmental Protection Agency. Office of Research and Monitoring.	For sale by the Supt. of Docs., U.S. Govt. Print. Off.	1973	EP 1.23/2:R 2-73-199	google	UIUC	https://catalog.hathitrust.org/Record/102502819	Limited View
Employment, unemployment and low incomes in Appalachia	Fuller, Theodore E. (Theodore Elwood), 1929- Baum, E. L.	U.S. Dept. of Agriculture, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102565715	Full View
Seven largest agricultural importers take nearly two-thirds of world imports	Kallemeyn, Norman R.	Trade and Statistics Analysis Branch, Foreign Development and Trade Division, Economic Research Service, U.S. Dept. of Agriculture,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102565718	Full View
The Europe and Soviet Union agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U.S. Dept. of Agriculture, Economic Research Service,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565720	Full View
The Western Hemisphere agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U.S. Dept. of Agriculture, Economic Research Service,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565722	Full View
The agricultural economy and trade of France	Bickley, Lynn S.	Economic Research Service, U.S. Dept. of Agriculture,	1969	A 93.21/2:263	google	UIUC	https://catalog.hathitrust.org/Record/102565726	Full View
The 1964 Western Europe agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Western Europe Branch.	U.S. Dept. of Agriculture, Economic Research Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565737	Full View
A cross-sectional view of U.S. food consumption	Eklund, Helen M.	Economic and Statistical Analysis Divison, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565757	Full View
Marketing woody ornamentals	Raleigh, Stephen Martin, 1904.	Economic Research Service, U.S. Dept. of Agriculture,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565758	Full View
Preliminary economic analysis of the Ozark Gateway district	United States. Department of Agriculture. Economic Research Service.		1969	A 93.21:421	google	UIUC	https://catalog.hathitrust.org/Record/102565759	Limited View
Crop-hail insurance, 1967-68	Jones, Lawrence A. (Lawrence Arthur), 1908-	U.S. Dept. of Agriculture, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565760	Full View
Flaxseed production and use	Moore, Clarence, 1919-	U.S. Dept. of Agriculture, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565761	Full View
Shifting direct government payments from agriculture to poor people	Egbert, Alvin C. (Alvin Charles), 1922- Hiemstra, Stephen J. (Stephen James), 1931-	Economic and Statistical Analysis Division, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565762	Full View
Factors affecting acreage diverted under the U.S. feed-grain program	Miller, Thomas A. (Thomas Alan), 1937- Hargrove, Stanley H.	U.S. Dept. of Agriculture, Economic Research Service in cooperation with Agricultural Experiment Station Colorado State University,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565767	Full View
Protecting the environment	Johnson, Charles C.	Economic Research Service, U.S. Dept. of Agriculture,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565768	Full View
Financial constraints to trade and growth	Shane, Mathew D. Stallings, David	U.S. Dept. of Agriculture, Economic Research Service,	1984		google	UIUC	https://catalog.hathitrust.org/Record/102565786	Full View
Methods of reconciling world trade statistics	Hiemstra, Stephen W. Mackie, Arthur B.	U.S. Dept. of Agriculture, Economic Research Service,	1986		google	UIUC	https://catalog.hathitrust.org/Record/102565787	Full View
Exporting U.S. food to Sweden, Norway, and Finland	McNitt, Harold A. United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1987	A 93.27:227	google	UIUC	https://catalog.hathitrust.org/Record/102565788	Full View
Moscow	United States. Central Intelligence Agency.	Central Intelligence Agency],	1987	PrEx 3.10/4:M 85/8	google	UIUC	https://catalog.hathitrust.org/Record/102565835	Full View
Livestock sectors in the economies of Eastern Europe and the Former Soviet Union	Bjornlund, Britta. United States. Dept. of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture,	2002		google	UIUC	https://catalog.hathitrust.org/Record/102566147	Full View
State research priorities for energy conservation in buildings and agriculture	United States. Energy Research and Development Administration. Division of Buildings and Industry	The Office,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102566151	Full View
A pocket guide to French Morocco	United States. Office of Armed Forces Information and Education. United States. Dept. of the Air Force. United States. Dept. of the Army.	For sale by the Superintendent of Documents, U.S. Government Printing Office,	1954		google	UIUC	https://catalog.hathitrust.org/Record/102566942	Limited View
Hearing on Code of Fair Practices and Competition	United States. National Recovery Administration.	J.L. Ward,	1934		google	UIUC	https://catalog.hathitrust.org/Record/102567096	Limited View
Kankakee River Basin, Indiana	United States. Soil Conservation Service. Geological Survey (U.S.) United States. Dept. of Agriculture. Economic Research Service. United States. Forest Service. Indiana. Dept. of Natural Resources.	U.S. Soil Conservation Service,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102567256	Full View
Helping your child get ready for school	Paulu, Nancy.	U.S. Dept. of Education, Office of Educational Research and Improvement,	1994		google	UIUC	https://catalog.hathitrust.org/Record/102567283	Full View
The enhanced-V, a satellite observable severe storm signature	McCann, Donald W. National Severe Storms Forecast Center (U.S.) United States. National Weather Service.	U.S. Dept. of Commerce, National Oceanic and Atmospheric Administration, National Weather Service ; National Technical Information Service [distributor,	1981	C 55.13/2:NWS NSSFC-4	google	UIUC	https://catalog.hathitrust.org/Record/102567480	Full View
How to build independent unions under new deal legislation	Rector, Harvey B. (Harvey Boston), 1907- United States. Law research service, Cincinnati.	Law research service, limited,	1942		google	UIUC	https://catalog.hathitrust.org/Record/102567554	Limited View
Leningrad street guide	United States. Central Intelligence Agency.	Central Intellgience Agency ; for sale by the Supt. of Docs., U. S. G.P.O.],	1977		google	UIUC	https://catalog.hathitrust.org/Record/133815	Full View
A review of radium toxicity studies	United States. Bureau of Radiological Health. Division of Biological Effects. Chiacchierini, Richard P.	U.S. Dept. of Health, Education and Welfare, Public Health Service, Bureau of Radiological Health, National Technical Information Service,	1970		google	UIUC	https://catalog.hathitrust.org/Record/1818565	Limited View
Motor vehicle emissions control	Hayes, B. D. United States. Environmental Protection Agency. Control Programs Development Division.	Environmental Protection Agency, Office of Air and Waste Management, Office of Air Quality Planning and Standards, Control Programs Development Division ; for sale by the National Technical Information Service,	1977	EP 1.2:M 85/5/	google	UIUC	https://catalog.hathitrust.org/Record/3183905	Full View
Airport design standards	United States. Federal Aviation Administration.	Dept. of Transportation, Federal Aviation Administration,	1970	TD 4.8/5:150/5335-1 A	google	UIUC	https://catalog.hathitrust.org/Record/5830577	Full View
The National Labor Relations Act	Werne, Benjamin. United States. National Labor Relations Board. United States.	Practising Law Institute,	1951		google	UIUC	https://catalog.hathitrust.org/Record/10432202	Limited View
Constitution of the United States of America	United States. Massachusetts. Dept. of Education. Massachusetts.	s.n.,	1935		google	UIUC	https://catalog.hathitrust.org/Record/10471311	Limited View
The market for food in public schools	Anderson, Kenneth Eugene, 1926- Hoofnagle, William S. (William Sherrill), 1921-	U.S. Dept. of Agriculture, Agricultural Marketing Service, Marketing Research Division,	1960		google	UIUC	https://catalog.hathitrust.org/Record/102061697	Full View
Department of Defense dictionary of military and associated terms	United States. Joint Chiefs of Staff.	Joint Chiefs of Staff : For sale by the Supt. of Docs., U.S. G.P.O.,	1986		google	UIUC	https://catalog.hathitrust.org/Record/102565461	Full View
Report of first year findings for the Freestanding Housing Voucher Demonstration	Kennedy, Stephen D. Finkel, Meryl Abt Associates. United States. Dept. of Housing and Urban Development. Office of Policy Development and Research.	U.S. Dept. of Housing and Urban Development, Office of Policy Development and Research,	1987		google	UIUC	https://catalog.hathitrust.org/Record/102565468	Full View
Report of loss and damage, March 1936	Lichtenwalner, Norton Lewis, 1889- National Emergency Council (U.S.)		1936		google	UIUC	https://catalog.hathitrust.org/Record/102565484	Limited View
The Arctic Aeromedical Laboratory	Arctic Aeromedical Laboratory (U.S.)		1961		google	UIUC	https://catalog.hathitrust.org/Record/102565490	Limited View
Characteristics of general assistance in the United States	United States. Bureau of Public Assistance. United States. Congress. Senate. Committee on Unemployment Problems.	United States Government Printing Office,	1959	FS 3.13:39, Y 4.UN 2/3:AS 7	google	UIUC	https://catalog.hathitrust.org/Record/102565506	Full View
Tables from American practical navigator	Bowditch, Nathaniel, 1773-1838.	U.S. Govt. Print. Off.,	1962		google	UIUC	https://catalog.hathitrust.org/Record/102565573	Full View
Manual on throw-away tooling, final technical engineering report	United States. Dept. of the Air Force.	s. n.,	1959		google	UIUC	https://catalog.hathitrust.org/Record/102565578	Limited View
Curved girder workshop	United States. Federal Highway Administration. Implementation Division. Richardson, Gordon and Associates.	Richardson, Gordon and Associates?,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102565583	Limited View
Concrete tunnel liners	Paul, S. L. Ferrera-Boza, R        A       , University of Illinois at Urbana-Champaign. Dept. of Civil Engineering. United States. Federal Railroad Administration.	Federal Railroad Administration, Dept. of Transportation ; available through National Technical Information Service,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102565585	Full View
Analysis of interaction between two parallel tunnels	Ranken, Randall Eugene, 1944- Ghaboussi, J. United States. Federal Railroad Administration. University of Illinois at Urbana-Champaign. Dept. of Civil Engineering.	U. S. Dept. of Transportation, Office of the Secretary, and Federal Railroad Administration ; Springfield, Va. : available through National Technical Information Service,	1976	TD 1.20:76 T-16	google	UIUC	https://catalog.hathitrust.org/Record/102565586	Full View
Maintenance of airway facilities	United States. Federal Aviation Administration.	Dept. of Transportation, Federal Aviation Administration,	1971	TD 4.8/2:6000.15	google	UIUC	https://catalog.hathitrust.org/Record/102565589	Full View
Evaluation of a 16-cu-ft. laboratory concrete mixer	Saucier, K. L.	U.S. Army Engineer Waterways Experiment Station,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102565594	Full View
Suspected carcinogens	National Institute for Occupational Safety and Health. Christensen, Herbert E. Fairchild, Edward J.	U. S. Dept. of Health, Education, and Welfare, Public Health Service, Center for Disease Control, National Institute for Occupational Safety and Health ; for sale by the Supt. of Docs., U. S. Govt. Print. Off.,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102565598	Full View
Labor-management cooperation	State-of-the-Art Symposium (1990 : Georgia State University) United States. Dept. of Labor. Bureau of Labor-Management Relations and Cooperative Programs.	U.S. Dept. of Labor, Bureau of Labor-Management Relations and Cooperative Programs,	1991		google	UIUC	https://catalog.hathitrust.org/Record/102565654	Full View
The New York prayer case	United States. Supreme Court. Vitale, William J., appellee. Engel, Steven I., appellant. Virginia. Commission on Constitutional Government.	Virginia Commission on Constitutional Government,	1962		google	UIUC	https://catalog.hathitrust.org/Record/102565659	Limited View
The Copyright Office of the United States of America	Library of Congress. Copyright Office.	U.S. G.P.O.,	1961	LC 3.2:C 79/16/961	google	UIUC	https://catalog.hathitrust.org/Record/102565711	Full View
Export payment assistance to U.S. agricultural exports, fiscal year 1964-65	DeBlois, Eleanor N.	Trade Statistics and Analysis Branch, Foreign Development and Trade Division, Economic Research Service, U.S. Dept. of Agriculture,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102565716	Full View
Higher commercial sales accounted for near record U.S. agricultural exports in calender year 1965	DeBlois, Eleanor N.	Trade Statistics and Analysis Branch, Foreign Development and Trade Division, Economic Research Service, U.S. Dept. of Agriculture,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102565717	Full View
U.S. agricultural export shares by regions and states, fiscal year 1965-66	Tontz, Robert L. Lemon, Isaac E. (Isaac Edward)	Trade Statistics and Analysis Branch, Foreign Development and Trade Division, Economic Research Service, U.S. Dept. of Agriculture,	1966		google	UIUC	https://catalog.hathitrust.org/Record/102565719	Full View
The Africa and West Asia agricultural situation	United States. Department of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U.S. Dept. of Agriculture, Economic Research Service,	1968	A 93.21/2:221	google	UIUC	https://catalog.hathitrust.org/Record/102565721	Full View
U. S. agriculture and the balance of payments, 1960-67	Kruer, George R.	U. S. Govt. Print. Off.,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565723	Full View
Agriculture in Australia	Abbott, Geraldine W. (Geraldine Waldo), 1917- United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U. S. Govt. Print. Off.,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565724	Full View
The agricultural economy and trade of Bulgaria	Bazala, Razvigor.	Economic Research Service, U.S. Dept. of Agriculture,	1969	A 93.21/2:256	google	UIUC	https://catalog.hathitrust.org/Record/102565725	Full View
Cost of the Common Agricultural Policy to the European community	Kruer, George R. Berntson, Byron L. 1939-	Trade Statistics and Analysis Branch, Foreign Devlopment and Trade Division, Economic Research Service, U.S. Dept. of Agriculture,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565728	Full View
Upper Volta's agricultural economy in brief	Skinner, Snider W. (Snider William), 1916-	Economic Research Service, U.S. Dept. of Agriculture,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565729	Full View
The Netherlands' mixed feed industry	Pearson, William E. Friend, Reed Eugene, 1931-	Economic Research Service, U.S. Dept. of Agriculture,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565731	Full View
The agricultural situation in Communist areas		U.S. Dept. of Agriculture, Economic Research Service,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565735	Full View
The 1964 Western Hemisphere agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Western Hemisphere Branch.	U.S. Dept. of Agriculture, Economic Research Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565736	Full View
The 1964 Eastern Europe agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U.S. Dept. of Agriculture, Economic Research Service,	1964	A 93.21/2:73	google	UIUC	https://catalog.hathitrust.org/Record/102565738	Full View
The 1964 Far East, Communist China, Oceania agricultural situation	United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	U.S. Dept. of Agriculture, Economic Research Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565739	Full View
Export fact sheet and import fact sheet	United States. Dept. of Agriculture. Economic Research Service. Development and Trade Analysis Division.	Development and Trade Analysis Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565742	Full View
Chile	Patty, Gordon Enoch, 1930-	Regional Analysis Division, Economic Research Service, U.S. Dept. of Agriculture,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565743	Full View
An analysis of intraseasonal apple price movements	Pasour, E. C.	Economic Research Service, U.S. Dept. of Agriculture],	1965		google	UIUC	https://catalog.hathitrust.org/Record/102565744	Full View
Radiation-pasteurizing fresh strawberries and other fresh fruit and vegetables	Droge, John Henry, 1928-	U.S. Dept. of Agriculture, Economic Research Service,	1965		google	UIUC	https://catalog.hathitrust.org/Record/102565745	Full View
Marketing and utilization of cotton mill waste	Holder, Shelby Herbert, 1931-	U.S. Dept. of Agriculture, Economic Research Service,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102565747	Full View
Economic potentials for baling wood shavings and sacking sawdust in four Western resource conservation and development project areas	McArthur, J'Wayne, 1935- Warnick, Glenn	Economic Research Service, U.S. Dept. of Agriculture,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102565748	Full View
Current world food situation	United States. Dept. of Agriculture. Economic Research Service. Foreign Regional Analysis Division.	Economic and Statistical Analysis Division, Economic Research Service,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102565749	Full View
Types of food service offered and number of outlets in the food service industry	Van Dress, Michael G., 1930- Freund, William Harold, 1942-	U.S. Dept. of Agriculture, Economic Research Service,	1967		google	UIUC	https://catalog.hathitrust.org/Record/102565750	Full View
An inventory of market news reports for poultry	Faber, Frederic Lewis, 1914- Stringer, Dennis E.,	Economic Research Service, U.S. Dept. of Agriculture	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565751	Full View
U.S. food consumption	LeBovit, Corinne B., 1917-	Economic and Statistical Analysis Division, Economic Research Service,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565752	Full View
Processed egg products	Jones, Harold B.	Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565753	Full View
Research publications on dairy marketing economics	United States. Dept. of Agriculture. Economic Research Service. Marketing Economics Division.	U.S. Dept. of Agriculture, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565754	Full View
Processing, storage and selected storage service costs for flue-cured tobacco in commercial facilities, 1966-67 and estimated 1968	Wynn, N. A., 1921- Brown, J. W. H. (John William H.), 1933- Reimund, Donn Alvin, 1930-	U.S. Dept. of Agriculture, Economic Research Service,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565755	Full View
Truck rates for shipping cotton in southeastern United States, Arizona and California	Lamkin, Jack.	U.S. Dept. of Agriculture, Economic Research Service, Marketing Economic Division,	1969		google	UIUC	https://catalog.hathitrust.org/Record/102565756	Full View
Economic impact of second-home communities	Brown, Richard N. (Richard Nelson), 1932-	U.S. Dept. of Agriculture, Economic Research Service,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565766	Full View
Costs and returns, migratory-sheep ranches, Utah-Nevada, 1972	Goodsell, Wylie Daniel. Belfield, Macie J.	U.S. Dept. of Agriculture, Economic Research Service,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102565769	Full View
Costs and returns, northwest cattle ranches, 1972	Goodsell, Wylie Daniel. Belfield, Macie J.	U.S. Dept. of Agriculture, Economic Research Service,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102565770	Full View
Regional soybean acreage response analysis and projections for 1974	Evans, R. Samuel. Kenyon, David E.	Economic Research Service, U.S. Dept. of Agriculture,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102565771	Full View
Marketing California fresh market tomatoes	Jesse, Edward V.	Economic Research Service, U.S. Dept. of Agriculture,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102565772	Full View
U.S. rice distribution patterns, 1972-73	Eiland, J. C., 1914- United States. Department of Agriculture. Economic Research Service.	Economic Research Service, U.S. Dept. of Agriculture,	1974	A 93.21:567	google	UIUC	https://catalog.hathitrust.org/Record/102565773	Full View
World food	Schertz, Lyle P.	U.S. Dept. of Agriculture, Economic Research Service,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102565774	Full View
Per capita fruit consumption		Economic Research Service, U.S. Dept. of Agriculture,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102565775	Full View
Government's role in pricing fluid milk in the United States		U.S. Dept. of Agriculture, Economic Research Service,	1962		google	UIUC	https://catalog.hathitrust.org/Record/102565776	Full View
The Agricultural situation in Eastern Europe	Miller, Carolyn E. United States. Dept. of Agriculture. Foreign Demand and Competition Division. East European Area.	U.S. Dept. of Agriculture, East European Demand and Competition Division, Economic Research Service,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102565777	Full View
The Agricultural situation in the Far East and Oceania	United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1976	A 93.27:121	google	UIUC	https://catalog.hathitrust.org/Record/102565778	Full View
The Agricultural situation in the Western Hemisphere	United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service,	1976	A 93.27:122	google	UIUC	https://catalog.hathitrust.org/Record/102565779	Full View
Trends in India's agricultural trade	Richards, Stanley I. (Stanley Irving), 1936-	U.S. Dept. of Agriculture, Economic Research Service, Regional Analysis Division,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565780	Full View
The 1965 world agricultural situation		U.S. Dept. of Agriculture, Economic Research Service, Foreign Agricultural Service,	1964		google	UIUC	https://catalog.hathitrust.org/Record/102565781	Full View
The world agricultural situation	Chrisler, Donald	U.S. Dept. of Agriculture, Economic Research Service,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565782	Full View
Update	United States. Dept. of Agriculture. Economics, Statistics, and Cooperatives Service. United States. World Food and Agricultural Outlook and Situation Board. United States. Foreign Agricultural Service.	U.S. Dept. of Agriculture,	1980	A 105.22:160	google	UIUC	https://catalog.hathitrust.org/Record/102565783	Full View
Survey of irrigation in eight Asian nations, India, Pakistan, Indonesia, Thailand, Bangladesh, South Korea, Philippines, and Sri Lanka	Gasser, William R. United States. Dept. of Agriculture. Economics and Statistics Service.	U.S. Dept. of Agriculture, Economics and Statistics Service,	1981	A 105.22:165	google	UIUC	https://catalog.hathitrust.org/Record/102565784	Full View
Energy's role in Western Europe's agriculture	Elleson, Ruth. United States. Department of Agriculture. Economic Research Service.	U.S. Dept. of Agriculture, Economic Research Service : [Copies can be purchased from Supt. of Docs., U.S. G.P.O.],	1984	A 93.27:207	google	UIUC	https://catalog.hathitrust.org/Record/102565785	Full View
Livestock farming	United States Armed Forces Institute. Jackson, William, 1895-	The United States Armed forces institute,	1944		google	UIUC	https://catalog.hathitrust.org/Record/102565798	Limited View
Recomendation of the National Commission on Urban Problems	United States. National Commission on Urban Problems. Commerce Clearing House.	Commerce Clearing House, inc.,	1968		google	UIUC	https://catalog.hathitrust.org/Record/102565819	Full View
Vema cruise no. 16 geomagnetic measurements	Heirtzler, J. R. (James R.) National Science Foundation (U.S.) United States. Office of Naval Research. Lamont Geological Observatory.	Lamont Geological Observatory, Columbia University,	1961		google	UIUC	https://catalog.hathitrust.org/Record/102565851	Limited View
Geomagnetic observations on Fletcher's Ice Island (T-3)	Walker, James C. G. (James Callan Gray)	Air Force Cambridge Research Laboratories,	1963		google	UIUC	https://catalog.hathitrust.org/Record/102565854	Full View
Submerged lands of Texas, Corpus Christi area	White, William Allen, 1939- Geological Survey (U.S.)	Bureau of Economic Geology,	1983		google	UIUC	https://catalog.hathitrust.org/Record/102565860	Limited View
Annual water-level measurements in observation wells, 1951-1955, and atlas of maps showing changes in water levels for various periods from beginning of record through 1954, New Mexico	Reeder, Harold O., 1923- Geological Survey (U.S.) New Mexico. State Engineer Office.	State of New Mexico, State Engineers Office,	1959		google	UIUC	https://catalog.hathitrust.org/Record/102565873	Limited View
Earthquake response of building-foundation systems	Bielak, Jacobo.	California Institute of Technology,	1971		google	UIUC	https://catalog.hathitrust.org/Record/102565881	Full View
P.L. 480 concessional sales	Goolsby, O. Halbert (Otis Halbert), 1930- Santmyer, Carolee, 1936- Kruer, George R.	Economic Research Service, U.S. Dept. of Agriculture,	1970		google	UIUC	https://catalog.hathitrust.org/Record/102565893	Full View
