Compilation of narcotics laws, treaties, and executive documents	United States. Library of Congress. Congressional Research Service. United States. Congress. House. Committee on Foreign Affairs.	U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,	1986	Y 4.F 76/1:N 16/11	google	PST	https://catalog.hathitrust.org/Record/7056224	Limited View
An Act to Authorize Appropriations for Fiscal Year 1984 for Intelligence and Intelligence-Related Activities of the United States Government, for the Intelligence Community Staff, for the Central Intelligence Agency Retirement and Disability System, and for Other Purposes	United States.	U.S. G.P.O. : Supt. of Docs., U.S. G.P.O., distributor,	1984	GS 4.110:98-215	google	UCR	https://catalog.hathitrust.org/Record/102211138	Full View
Veto of Hatch act repeal	United States. President (1974-1977 : Ford) United States.	U.S. Govt. Print. Off.,	1976	94-2:H.doc.449	google	UCR	https://catalog.hathitrust.org/Record/102211312	Full View
How our laws are made	Zinn, Charles J. Willett, Edward F.	U.S. Govt. Print. Off.,	1974	94-2:H.doc.509	google	UCR	https://catalog.hathitrust.org/Record/102211344	Full View
Voting and registration highlights from the Current population survey	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1984	C 3.186:P-23/131	google	UCR	https://catalog.hathitrust.org/Record/102210944	Full View
Table manners	Hughes, Kathryne Sheehan. United States. Bureau of Indian Affairs. Branch of Education.	U.S. Dept. of the Interior, Bureau of Indian Affairs, Branch of Education,	1966		google	UCBK	https://catalog.hathitrust.org/Record/102202092	Full View
The economic impact of reductions in defense spending	United States. Arms Control and Disarmament Agency. Economics Division.	For sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1972		google	UCBK	https://catalog.hathitrust.org/Record/102201873	Full View
Supplement to the draft environmental statement, general management plan, Yosemite National Park/California	United States. National Park Service. Denver Service Center.	Western Regional Office, National Park Service,	1980		google	UCBK	https://catalog.hathitrust.org/Record/102202371	Full View
Suggestions for citing records in the National Archives of the United States	United States. National Archives and Records Service.	The Service,	1976		google	UCBK	https://catalog.hathitrust.org/Record/102202345	Full View
Selected trade and economic data of the centrally planned economies	United States. Bureau of East-West Trade.	The Bureau,	1977		google	UCBK	https://catalog.hathitrust.org/Record/102202614	Full View
Regulations to govern oil and gas operations on restricted Indian lands	United States. Office of Indian Affairs.	U.S. G.P.O.,	1930		google	UCBK	https://catalog.hathitrust.org/Record/102201923	Limited View
Some activities of the Department of Justice in the field of internal security	United States. Department of Justice.	The dept.,	1949		google	UCBK	https://catalog.hathitrust.org/Record/102202600	Limited View
Federal Bureau of Investigation--Indian reservations police abuse	United States Commission on Civil Rights.	for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102202121	Full View
Federal programs for economic development of Indian reservations	Schmid, Michael J.	Federal Reserve Bank of Minneapolis,	1973		google	UCBK	https://catalog.hathitrust.org/Record/102202501	Full View
Final report of the United States De Soto expedition commission	United States De Soto Expedition Commission.	U. S. Govt. print. off.,	1939		google	UCBK	https://catalog.hathitrust.org/Record/395009	Limited View
Preliminary inventory of the records of the government of American Samoa (Record group 126)	National Archives (U.S.) Welco, Peggy.	Regional Archives Branch, Federal Records Center,	1969		google	UCBK	https://catalog.hathitrust.org/Record/9508529	Limited View
Final report of the Advisory Panel on Federal Salary Systems	United States. Advisory Panel on Federal Salary Systems.	Executive Office of the President, Bureau of the Budget,	1963		google	UCBK	https://catalog.hathitrust.org/Record/102202136	Full View
Draft environmental impact statement, Gallatin Marina future development policy	United States. Forest Service. Young, L. Stephen.	U.S. Department of Agriculture, Forest Service, Lassen National Forest,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202512	Full View
Religion in the war on poverty	United States. Office of Economic Opportunity.	GPO,	1969		google	UCBK	https://catalog.hathitrust.org/Record/102202131	Full View
Special report on the Battle of Long Island, New York	Bradford, S. Sydney. United States. National Park Service.	National Park Service,	1964		google	UCBK	https://catalog.hathitrust.org/Record/102202519	Full View
Indian affairs	Utley, Robert M., 1929- United States. National Park Service.	U.S. Dept. of the Interior, National Park Service,	1961		google	UCBK	https://catalog.hathitrust.org/Record/102202520	Full View
Exploring the West	Viola, Herman J.	Smithsonian Books ; Trade distribution by H.N. Abrams,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102202549	Limited View
The migrant farmworker situation in the U.S.	Schmitt, Ray. Library of Congress. Congressional Research Service.	Congressional Research Service, Library of Congress,	1972		google	UCBK	https://catalog.hathitrust.org/Record/102202593	Full View
They're friendly in New England	United States. War Relocation Authority.	Dept. of the Interior, War Relocation Authority,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102202711	Full View
Air Force heroes in Vietnam	Schneider, Donald K.	Published under the auspices of the Airpower Research Institute, Air War College, Maxwell Air Force Base,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102202164	Full View
Tracking persons over time	Jean, Anne C. McArthur, Edith K. Survey of Income and Program Participation (Program) United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202650	Full View
Measuring poverty with the SIPP and the CPS	Williams, Roberton. United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202652	Full View
Survey of Income and Program Participation (SIPP) sample loss and the efforts to reduce it	Nelson, Dawn D. Walker, Annette. Bowie, Chet. United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202545	Full View
Investigation of possible causes of transition patterns from SIPP	Weidman, Lynn. United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202546	Full View
Job tenure, lifetime work interruptions and wage differentials	McNeil, Jack. Haber, Sheldon. Lama, Entrique. United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202649	Full View
Response errors in labor surveys	Hill, Daniel. Survey of Income and Program Participation (Program) United States. Bureau of the Census.	Bureau of the Census,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102202651	Full View
Savings rates and output variability in industrial countries	Schinasi, Garry J. Gagnon, Joseph E. Board of Governors of the Federal Reserve System (U.S.)	Board of Governors of the Federal Reserve System,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102202722	Limited View
European currency and finance	Young, John Parke, 1895-1988 United States. Congress. Senate. Commission of Gold and Silver Inquiry.	Govt. Print. Off.,	1925		google	INU	https://catalog.hathitrust.org/Record/10556567	Full View
Australian industrial policy	Hoggett, J. A. United States. Bureau of Industrial Economics.	U.S. Dept. of Commerce, Bureau of Industrial Economics,	1980		google	UCBK	https://catalog.hathitrust.org/Record/102201868	Full View
The structure and properties of the FRB multicountry model	Edison, Hali J. Tryon, Ralph W. Marques, Jaime R. Board of Governors of the Federal Reserve System (U.S.)	Board of Governors of the Federal Reserve System,	1986		google	UCBK	https://catalog.hathitrust.org/Record/102201739	Limited View
News briefing on intelligence information on external support of the guerrillas in El Salvador	Pickering, Thomas Reeve, 1931- Gorman, Paul F. United States. Department of Defense. United States. Department of State.	Released by the Dept. of State and Dept. of Defense,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102202080	Full View
1990 decennial census local review program technical guide	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102202724	Full View
El Salvador, the United States in the midst of a maelstrom	Pell, Claiborne, 1918-2009. Leahy, Patrick J. United States. Congress. Senate. Committee on Appropriations. United States. Congress. Senate. Committee on Foreign Relations.	U.S. G.P.O.,	1982		google	UCBK	https://catalog.hathitrust.org/Record/102202171	Full View
Toward equal opportunity in housing in Atlanta, Georgia	United States Commission on Civil Rights. Georgia Advisory Committee.	The Committee,	1968		google	UCBK	https://catalog.hathitrust.org/Record/340328	Full View
Conference proceedings	Conference on Women in the War on Poverty (2nd : 1968 : Washington, D.C.) United States. Office of Economic Opportunity. Women's Advisory Council on Poverty.		1968		google	UCBK	https://catalog.hathitrust.org/Record/102201893	Full View
1970 census of population and housing	United States. Bureau of the Census. Statistical Research Division. Giglitto, Margaret A.	The Bureau : for sale by the Supt. of Docs., U. S. Govt. Print. Off.,	1973		google	UCBK	https://catalog.hathitrust.org/Record/102202023	Full View
Facts for industry	United States. Bureau of the Census.	Bureau of the Census,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102201755	Full View
Facts for industry	United States. Bureau of the Census.	Bureau of the Census,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102201756	Full View
Migration of workers	United States. Department of Labor. United States. Children's Bureau. United States. Bureau of Labor Statistics.	United States Dept. of Labor,	1938		google	UCBK	https://catalog.hathitrust.org/Record/102201674	Full View
Research aid	United States. Central Intelligence Agency.		1975		google	UCBK	https://catalog.hathitrust.org/Record/102201875	Full View
Index of congressional committee hearings (not confidential in character) prior to January 3, 1935	United States. Congress. Senate. Library. Baldridge, Robert Lee, 1919- Halsey, Edwin Alexander, 1881-	U.S. Govt. print. off.,	1941		google	UCBK	https://catalog.hathitrust.org/Record/102201943	Full View
Community readjustment to reduced defense spending	National Planning Association. United States. Arms Control and Disarmament Agency.	U.S. Arms Control and Disarmament Agency,	1965		google	UCBK	https://catalog.hathitrust.org/Record/1325204	Full View
Catalog [of] government agency publication lists (titles and dates each list)	Shea, Brandan B. United States Information Service Division of Public Inquiries.	Division of Public Inquiries, Government Information Service,	1946		google	UCBK	https://catalog.hathitrust.org/Record/102201961	Full View
Federal reclamation laws. Annotated	United States.	Govt. Print. Off.,	1929		google	UCBK	https://catalog.hathitrust.org/Record/102201977	Full View
Federal reclamation laws. Annotated	United States.	Govt. Print Off.,	1928		google	UCBK	https://catalog.hathitrust.org/Record/102201978	Full View
Dividends, interest and profits, 1923-1935	United States. National Recovery Administration.		1935		google	UCBK	https://catalog.hathitrust.org/Record/102201982	Limited View
Facts for industry	United States. Bureau of the Census.	War Production Board, Miscellaneous Minerals Division,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102201994	Full View
Index of congressional committee hearings	United States. Congress. House. Library. Hale, E.W., Jr. Hevenor, C. Malcolm. Miller, William Perry, 1880-	U.S. Govt print. off.,	1937		google	UCBK	https://catalog.hathitrust.org/Record/102202011	Full View
Taxation and tax-exempt income	United States. Federal Trade Commission.	Govt. print. off.,	1924		google	UCBK	https://catalog.hathitrust.org/Record/102201770	Full View
You asked about the Navajo!	United States. Bureau of Indian Affairs.	Haskell Institute,	1951		google	UCBK	https://catalog.hathitrust.org/Record/102201784	Full View
The laundry and cleaning industry in Puerto Rico	United States. Employment Standards Administration. Wage and Hour Division. Poist, Malcolm L.	U.S. Dept. of Labor, Employment Standards Administration, Wage and Hour Division,	1976		google	UCBK	https://catalog.hathitrust.org/Record/102201809	Full View
Providencia	International Statistical Programs Center (U.S.)	U.S. Dept. of Commerce, Bureau of the Census,	1980		google	UCBK	https://catalog.hathitrust.org/Record/102201812	Full View
Factory hours and earnings, 1947-1948	United States. Bureau of Labor Statistics.		1949		google	UCBK	https://catalog.hathitrust.org/Record/102202101	Full View
Facts for industry	United States. Bureau of the Census.	Bureau of the Census,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102202110	Full View
Prices since the outbreak of the war and current price problems	United States. Bureau of Labor Statistics.	Bureau of Labor Statistics,	1950		google	UCBK	https://catalog.hathitrust.org/Record/102202137	Full View
Dimensions of poverty in 1964	United States. Office of Economic Opportunity.	Office of Economic Opportunity,	1965		google	UCBK	https://catalog.hathitrust.org/Record/102202190	Full View
Corruption and abuses in the correctional system	New York (State). Temporary Commission of Investigation. Green Haven Correctional Facility.	The Commission,	1981		google	UCBK	https://catalog.hathitrust.org/Record/102202221	Full View
Census use study: OS ADMATCH [An address matching system] by Matthew A. Jaro	United States. Bureau of the Census. Jaro, Matthew A.		1972		google	UCBK	https://catalog.hathitrust.org/Record/102202224	Full View
A report on the Government employee security program as submitted to the President by the National Security Council	United States. Interdepartmental Committee on Internal Security. Whearty, Raymond P.		1952		google	UCBK	https://catalog.hathitrust.org/Record/102202242	Full View
Survey of the electoral college in the political system of the United States	Jackson, Joseph, 1867-1946.	U. S. Govt. print. off.,	1945		google	UCBK	https://catalog.hathitrust.org/Record/102202246	Full View
Status of land acquisition under P.L. 93-531, as amended	Navajo and Hopi Indian Relocation Commission.	The Commission,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102202256	Full View
Evaluations, suggestions and recommendations on the program of the Volta River Authority for resettlement of the people in the area to be inundated by construction of the Volta River Dam, Ghana	United States. Bureau of Reclamation. Kuhns, Buford E. Boyle, W. Dean. United States. Agency for International Development. Volta River Authority.	The Bureau,	1964		google	UCBK	https://catalog.hathitrust.org/Record/102202379	Full View
Black power, white style	LeVine, Robert A. (Robert Alan), 1932- United States. Office of Economic Opportunity.	Office of Eonomic Opportunity,	1968		google	UCBK	https://catalog.hathitrust.org/Record/102202387	Full View
Report to the Congress	United States. Commission on Organization of the Executive Branch of the Government (1953-1955)	United States Government Printing Office,	1955		google	UCBK	https://catalog.hathitrust.org/Record/102201708	Full View
Identification of information needs of the American Indian community thar can be met by library services	Genia, Anthony L. Smith, Lotsee. Metoyer, Cheryl Anne, 1947- National Indian Education Association. Library Project.	U. S. Dept. of Health, Education and Welfare, Office of Education, Office of Libraries and Learning Resources,	1975		google	UCBK	https://catalog.hathitrust.org/Record/102202409	Full View
Pricing to market in international trade	Gagnon, Joseph E. Knetter, Michael K. Board of Governors of the Federal Reserve System (U.S.)	Board of Governors of the Federal Reserve System,	1990		google	UCBK	https://catalog.hathitrust.org/Record/102202756	Limited View
The Soviet-Cuban connection in Central America and the Caribbean	United States. Department of Defense. United States. Department of State.	Dept. of State : [For sale by the Supt. of Docs., U.S. G.P.O.,	1985		google	UCBK	https://catalog.hathitrust.org/Record/102201908	Full View
Maintaining the existing infrastructure	Hatry, Harry P. United States. Department of Housing and Urban Development. Office of Policy Development and Research. Urban Consortium. Management, Finance and Personnel Task Force. Urban Consortium. Community and Economic Development Task Force.	U.S. Dept. of Housing and Urban Development, Office of Policy Development and Research,	1982		google	UCBK	https://catalog.hathitrust.org/Record/102202176	Full View
The 1980 Yosemite GMP	United States. National Park Service. Western Regional Office.	U.S. National Park Service, Western Regional Office]	1989		google	UCBK	https://catalog.hathitrust.org/Record/102202726	Full View
1987 enterprise statistics	United States. Bureau of the Census.	U.S. Bureau of the Census,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102202751	Full View
Summary of comments on the draft Yosemite 1980 GMP examination report (1989).	United States. National Park Service. Western Regional Office.	National Park Service,	1990		google	UCBK	https://catalog.hathitrust.org/Record/102202758	Full View
Combat air forces of World War II, Army of the United States	United States. Army Air Forces. Personnel Narratives Division.	Army Times	1945		google	UCBK	https://catalog.hathitrust.org/Record/102202729	Full View
Trail of Tears National Historic Trail	United States. National Park Service. Denver Service Center.	U.S. Dept. of the Interior, National Park Service, Denver Service Center,	1992	I 29.88/3:T 22/SUPP., I 29.88/3:T 22	google	UCBK	https://catalog.hathitrust.org/Record/102201745	Full View
1992 census of agriculture	United States. Bureau of the Census.	Bureau of the Census : [For sale by Supt. of Docs., U.S. G.P.O.,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102202883	Full View
Indian heirship land study	United States. Congress. House. Committee on Interior and Insular Affairs.	U.S. Govt. Print. Off.,	1960		google	UCBK	https://catalog.hathitrust.org/Record/102201675	Full View
Aid for the education of blind children	United States. Congress. House. Committee on Education and Labor.	U. S. Govt. Print. Off.,	1951		google	UCBK	https://catalog.hathitrust.org/Record/102201844	Full View
Impact of defense spending on labor-surplus areas	United States. Congress. Senate. Select Committee on Small Business. Subcommittee on Retailing, Distribution, and Marketing Practices.	U. S. Govt. Print. Off.,	1963		google	UCBK	https://catalog.hathitrust.org/Record/102201848	Full View
Bibliography on flood control	Library of Congress. Division of Bibliography. Hellman, Florence S. comp.	U.S. Govt. print. off.,	1928		google	UCBK	https://catalog.hathitrust.org/Record/102202047	Full View
Nazi propaganda activities by aliens in the United States	United States. Congress. House. Committee on Immigration and Naturalization. Dickstein, Samuel, 1885-1954.	U. S. Govt. Print. Off.,	1934		google	UCBK	https://catalog.hathitrust.org/Record/102202250	Full View
Study of population and immigration problems (II).	United States. Congress. House. Committee on the Judiciary.	U. S. Govt. Print. Off.,	1963		google	UCBK	https://catalog.hathitrust.org/Record/102202316	Full View
Completion of the European Community internal market	United States Government Interagency Task Force on the EC Internal Market.	The Task Force,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102202662	Full View
Etude diagnostique des entreprises publiques	Chad. Ministère du plan et de la coopération. Secrétariat d'Etat.	Louis Berger International Inc.,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102201735	Full View
Potable water problem, St. Thomas, Virgin Islands	United States. Congress. Senate. Committee on Interior and Insular Affairs.	U. S. Govt. Print Off.,	1957		google	UCBK	https://catalog.hathitrust.org/Record/102201846	Full View
Letter to National Reclamation Association on occasion of its annual convention at Denver, Colo., October 28-30, 1959	Murray, James E. (James Edward), 1876-1961. United States. Congress. Senate. Committee on Interior and Insular Affairs.	U. S. Govt. Print. Off.,	1959		google	UCBK	https://catalog.hathitrust.org/Record/102201849	Full View
Subcommittee for consultation purposes	United States. Congress. Senate. Committee on Foreign Relations.	U.S. Govt. Print. Off.,	1951		google	UCBK	https://catalog.hathitrust.org/Record/102201937	Full View
Field hearings	United States. Congress. Senate. Commission of Gold and Silver Inquiry. Hamilton, Fletcher, 1882-	U.S. G.P.O.,	1925		google	UCBK	https://catalog.hathitrust.org/Record/102202035	Full View
Sustaining development at the grassroots	African Development Foundation (U.S.)	African Development Foundation,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102202695	Full View
The national programme to rehabilitate and develop Cambodia	Cambodia.	U.S.-Indochina Reconciliation Project,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102202701	Full View
Investigation of the Veterans' administration	United States. Congress. House. Committee on World War Veterans' Legislation. Domengeaux, James, 1909- Rankin, John E. (John Elliott), 1882-1960.	U. S. Govt. print. off.,	1946		google	UCBK	https://catalog.hathitrust.org/Record/102201829	Limited View
Prevention of tax avoidance	United States. Congress. House. Committee on Ways and Means.	U. S. Govt. print. off.,	1933		google	UCBK	https://catalog.hathitrust.org/Record/102201831	Full View
Federal support of medical research	United States. Congress. Senate. Committee on Appropriations.	U.S. Govt. Print. Off.,	1960		google	UCBK	https://catalog.hathitrust.org/Record/102201900	Full View
Title 38, United States code; veterans' benefits	United States. United States. Veterans Administration. United States. Congress. House. Committee on Veterans' Affairs.	U.S. Govt. Print. Off.,	1962		google	UCBK	https://catalog.hathitrust.org/Record/102202144	Full View
A bill to make technical amendments to the Internal Revenue Code of 1954	United States. Congress. House. Committee on Ways and Means. Subcommittee on Internal Revenue Taxation.	U.S. Government Printing Office,	1956		google	UCBK	https://catalog.hathitrust.org/Record/102202616	Full View
Regulatory reform	United States. General Accounting Office. United States. Congress. Senate. Committee on Governmental Affairs.	The Office ; The Office [distributor,	1995	GA 1.13:GAO/PEMD-95-18BR	google	UCBK	https://catalog.hathitrust.org/Record/102202668	Full View
Turkish	Army Language School (U.S.)		1959		google	UCBK	https://catalog.hathitrust.org/Record/102202795	Full View
A review of maritime subsidy policy in the light of present national requirements for a merchant marine and a ship-building industry	United States. Maritime Administration. United States. Congress. House. Committee on Merchant Marine and Fisheries.	U. S. Govt. Print. Off.,	1954		google	UCBK	https://catalog.hathitrust.org/Record/102201843	Full View
Improvements in Federal Civil Service retirement benefits contained in Public law 854 (H. R. 7619), Eighty-fourth Congress, second session	United States Civil Service Commission. United States. Congress. House. Committee on Post Office and Civil Service.	U. S. Govt. Print. Off.,	1956		google	UCBK	https://catalog.hathitrust.org/Record/102201856	Full View
Explanatory matter with respect to the recommendations of the Postmaster General for legislation to readjust postal rates	United States. Congress. House. Committee on Post Office and Civil Service. Subcommittee on Civil Service.	U. S. Govt. Print. Off.,	1957		google	UCBK	https://catalog.hathitrust.org/Record/102201861	Full View
Report on the activities of the Merchant Marine and Fisheries Committee, 91st Congress, 1st Session	United States. Congress. House. Committee on Merchant Marine and Fisheries.	U.S. G.P.O.,	1970		google	UCBK	https://catalog.hathitrust.org/Record/102201913	Limited View
Annual report no. 1.	United States. Congress. House. Select Committee on Small Business.	U.S. G.P.O.,	1947		google	UCBK	https://catalog.hathitrust.org/Record/102201915	Limited View
Synopsis of benefits available to veterans and their dependents	United States. Congress. House. Committee on Veterans' Affairs.	U.S. Govt. Print. Off.,	1957		google	UCBK	https://catalog.hathitrust.org/Record/102201938	Full View
Veterans' insurance laws	United States. Congress. House. Committee on Veterans' Affairs.	U.S. Govt. Print. Off.,	1956		google	UCBK	https://catalog.hathitrust.org/Record/102201964	Full View
Laws relating to veterans and their dependents	United States. Congress. House. Committee on Veterans' Affairs.	U.S. Govt. Print. Off.	1940		google	UCBK	https://catalog.hathitrust.org/Record/102202331	Full View
List of publications issued by Select Committee on Small Business, U.S. House of Representatives; hearings, reports, staff studies, and documents 77th-8th Congresses (1941-1963). November 1963	United States. Congress. House. Select Committee on Small Business.	U.S. Govt. Print. Off.,	1963		google	UCBK	https://catalog.hathitrust.org/Record/102202633	Full View
Summary analysis of the President's proposal for reform of Federal statutory salary systems (H. R. 10480)	United States Civil Service Commission. United States. Congress. House. Committee on Post Office and Civil Service.	U. S. Govt. Print. Off.,	1962		google	UCBK	https://catalog.hathitrust.org/Record/102202063	Full View
A preliminary analysis of the demand for innovation	Linz, Susan J. Thornton, Judith. University of Illinois at Urbana-Champaign. International Programs and Studies. George Washington University. Institute for Sino-Soviet Studies. National Council for Soviet and East European Research (U.S.) Soviet Interview Project (University of Illinois at Urbana-Champaign)	University of Illinois at Urbana-Champaign,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102202672	Full View
Historic data inventory of the Shasta County Interlakes Special Recreation Management Area	Smith, D. (Dottie) Ritter, Eric W. United States. Forest Service. Pacific Southwest Region. United States. Bureau of Land Management. California State Office. United States. Bureau of Land Management. Redding Area Office.	Bureau of Land Management ; Forest Service, Pacific Southwest Region,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102202675	Full View
Water resources development by the U.S. Army Corps of Engineers in North Carolina	United States. Army. Corps of Engineers.	U.S. Army Engineer Division, South Atlantic,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102202678	Full View
Area investigation report on Benedict Arnold Scenic Road, Maine	Gurney, Hugh. Wittpen, Richard, joint author. Johnson, J. W. G., joint author. United States. National Park Service. Northeast Region.	National Park Service, Northeast Region, U.S. Dept. of the Interior,	1965		google	UCBK	https://catalog.hathitrust.org/Record/102202792	Full View
Historical overview of the western Tehama County foothills	Smith, D. (Dottie)	Bureau of Land Management, Redding Resource Area,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102202771	Full View
Commercialization of research and technology	Kalaitzandonakes, Nicholas G., 1960- United States. Agency for International Development. Bureau for Africa. Office of Sustainable Development. Productive Sector Growth and Environment Division.	USAID,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102202814	Full View
Hawaii and its race problem	United States. Department of the Interior. DuPuy, William Atherton, 1876-1941.	AMS Press,	1932		google	UCBK	https://catalog.hathitrust.org/Record/102202817	Limited View
Regulatory Flexibility Act	United States. General Accounting Office. United States. Congress. Senate. Committee on Small Business.	The Office,	1999	GA 1.13:GGD-99-55	google	UCBK	https://catalog.hathitrust.org/Record/102202907	Full View
Rebuilding Iraq		GAO,	2004		google	UCBK	https://catalog.hathitrust.org/Record/102202937	Full View
Rockshelter excavations on Hogback Ridge, Tehama County, California	Ritter, Eric W. Tyree, KD. United States. Bureau of Land Management. Redding Area Office.	Bureau of Land Management,	1999		google	UCBK	https://catalog.hathitrust.org/Record/102202484	Full View
Foreign assistance	United States. General Accounting Office. United States. Congress. House. Committee on International Relations.	The Office,	1999		google	UCBK	https://catalog.hathitrust.org/Record/102202480	Full View
Maximizing the success of chief information Officers	United States. General Accounting Office.	GAO,	2001		google	UCBK	https://catalog.hathitrust.org/Record/102202735	Full View
Real progress	Fox, James W.	USAID Development Experience Clearinghouse,	1998		google	UCBK	https://catalog.hathitrust.org/Record/102202494	Full View
Foreign assistance	United States. Congress. House. Committee on Banking and Financial Services. United States. General Accounting Office.	GAO,	2000		google	UCBK	https://catalog.hathitrust.org/Record/102202495	Full View
Census 2000 California profile	United States. Bureau of the Census.	U.S. Census Bureau,	2002		google	UCBK	https://catalog.hathitrust.org/Record/102202927	Full View
Racism's frontier	United States Commission on Civil Rights. Alaska Advisory Committee. United States Commission on Civil Rights. Western Regional Office.	U.S. Commission on Civil Rights, Western Regional Office,	2002		google	UCBK	https://catalog.hathitrust.org/Record/102202923	Full View
Shasta river CRMP coordinator, FY 1996 : final report	Klamath River Fisheries Restoration Program (U.S.) U.S. Fish and Wildlife Service.	Klamath Fisheries restoration Program, U.S. Fish and Wildlife Service,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102202933	Limited View
Latin America in the rearview mirror	Cole, Harold Linh, 1957- Federal Reserve Bank of Minneapolis.	Federal Reserve Bank of Minneapolis,	2004		google	UCBK	https://catalog.hathitrust.org/Record/102202944	Limited View
Scotts Bluff National Monument	Knudsen, Dean. United States. National Park Service.	Scotts Bluff National Monument,	2003		google	UCBK	https://catalog.hathitrust.org/Record/102202842	Full View
We the people	Ogunwole, Stella Uzoejinwa. U.S. Census Bureau.	U.S. Dept. of Commerce, Economics and Statistics Administration, U.S. Census Bureau,	2006		google	UCBK	https://catalog.hathitrust.org/Record/102202953	Full View
Security zones	United States. Coast Guard.	Marine Safety Office, San Francisco Bay, United States Coast Guard,	2004		google	UCBK	https://catalog.hathitrust.org/Record/102202496	Full View
Cultural landscape report for Aspet	Nowak, Lisa. Max, Erica. Pressley, Marion, 1943- Brown, Margie Coffin. Zaitzevsky, Cynthia.	Olmsted Center for Landscape Preservation, National Park Service,	2009		google	UCBK	https://catalog.hathitrust.org/Record/102203253	Full View
The East Timor and Mindanao independence movements	Boac, Ernesto D. Army War College (U.S.)	U.S. Army War College,	2001		google	UCBK	https://catalog.hathitrust.org/Record/102202497	Full View
A study of the relation between number of accidents and traffic volume at divided highway intersections	McDonald, John W. California. Division of Highways.	State of California, Dept. of Public Works, Division of Highways,	1952		google	UCBK	https://catalog.hathitrust.org/Record/102203016	Full View
Report of operations on forest highway system	United States. Bureau of Public Roads.	The Bureau,	1950		google	UCBK	https://catalog.hathitrust.org/Record/102203205	Full View
The Public Roads Administration and its work	United States. Public Roads Administration.	Public Roads Administration,	1939		google	UCBK	https://catalog.hathitrust.org/Record/102203232	Full View
Report to Committee on Roads, House of Representatives	United States. Forest Service. United States. Congress. House. Committee on Roads.	The Service],	1940		google	UCBK	https://catalog.hathitrust.org/Record/102203246	Full View
Drainage practice in the California region	United States. Forest Service.	The Service,	1940		google	UCBK	https://catalog.hathitrust.org/Record/102203177	Full View
Lockbourne No. 2, 300,000 pound experimental mat	United States. Army. Corps of Engineers. Ohio River Division. Cincinnati Testing Laboratory.	ill. ;	1945		google	UCBK	https://catalog.hathitrust.org/Record/102203226	Full View
Lockbourne No. 1, test track	United States. Army. Corps of Engineers. Ohio River Division Laboratories.	Ohio River Division Laboratories,	1946		google	UCBK	https://catalog.hathitrust.org/Record/102203227	Full View
Lockbourne No. 1, test track	United States. Army. Corps of Engineers. Ohio River Division Laboratories.	Ohio River Division Laboratories,	1945		google	UCBK	https://catalog.hathitrust.org/Record/102203228	Full View
Lockbourne no. 2, modification multiple wheel study	United States. Army. Corps of Engineers. Ohio River Division Laboratories.	Ohio River Division Laboratories,	1950		google	UCBK	https://catalog.hathitrust.org/Record/102203229	Full View
Lockbourne No. 2 - modification, multiple wheel study	United States. Army. Corps of Engineers. Ohio River Division Laboratories.	Ohio River Division Laboratories,	1949		google	UCBK	https://catalog.hathitrust.org/Record/102203230	Full View
